ObjectID,GlobalID,Minute,4-Letter Species Code,Radial Distance (m),How Detected?,Direction,Song Also?,Visual ID,Sex,Migrant,Number of Birds in Group,Next Observation,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1313,0493be3f-d844-43bd-b62d-ac66cbbd0578,5,WEME,210,S,NE,,,U,,,,3ea03e5c-7999-48cd-a53e-24359ce8a66b,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1314,db9f087c-a7aa-46a9-ab55-c96b70f78457,6,BRSP,136,S,W,,,U,,,,3ea03e5c-7999-48cd-a53e-24359ce8a66b,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1315,6f547b75-467d-47c4-862b-0e35b783c860,6,VGSW,45,V,NW,,,U,,2,,3ea03e5c-7999-48cd-a53e-24359ce8a66b,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1316,8d1feb19-0571-4854-bd1d-2a6cba049083,1,VESP,35,S,NE,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1317,877a0ba3-53cf-44ac-8e56-44918bd038fa,1,BRSP,29,S,NE,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1318,b55d7346-045d-48b5-bd33-04771ad9b0a7,1,BRSP,49,S,SW,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1319,5d82bbfa-fc48-430a-92ba-45342d2390af,1,WEME,66,S,N,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1320,827fd83e-0ff1-44c1-8721-d316101b6e3f,1,WEME,77,S,SE,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1321,3b314c2f-c068-48a4-ad4b-45b558834ebd,1,BRSP,43,S,S,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1322,adf7a26f-757b-4841-a6fb-182d69f0f12b,1,GTTO,71,S,E,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1323,f34afd2c-2954-4870-847d-a2480086ca14,2,BRSP,80,S,S,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1324,e3a6c2b6-6e65-4ab6-beee-ee680ec39002,2,VESP,56,S,E,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1325,6ae4c988-45d3-4516-ba97-812f39982280,3,LAZB,79,S,SE,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1326,84412540-02e7-4cc7-930d-f085fb3b9f56,3,GTTO,60,S,W,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1327,e993b54e-1c1d-47b8-8491-58645a2c9b5d,3,VESP,95,S,NW,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1328,833f1ca9-a39c-4f1a-9978-d1a07affc5d4,3,BRSP,122,S,E,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1329,2e207c8f-9222-4ced-8edb-8b10d54ecb57,3,BRSP,140,S,W,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1330,acda8c71-bf3e-4982-b550-c8a7ae3165b9,4,ROWR,98,S,S,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1331,dfaac000-e3b8-4f18-a784-0c03d7549a2a,5,VESP,114,S,SW,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1332,0a60edbd-f61f-4215-8fa0-fd096d01445a,5,WEME,220,S,NW,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1333,9cecb4ce-a081-43a7-9ea1-6fc8973c66c1,6,LAZB,133,S,SW,,,U,,,,da7222e8-a06b-4bb9-8243-241130ccf644,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1334,7bf9d947-6d85-4872-9726-1941f010b975,1,VESP,14,S,NW,,V,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1335,4889f33e-f38f-465f-8607-460244f831fb,1,GTTO,33,S,N,,V,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1336,78bcf615-b40f-49dc-a9b4-7f67d662d126,1,WEME,93,S,SW,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1337,6a155804-dc85-47f2-a940-fe27766eb086,1,BRSP,43,S,S,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1338,4c2938fb-1315-4a2a-9221-eb2ee1479e64,1,GTTO,79,S,S,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1339,b49d0d8c-3ade-473c-8ec4-cb916eec16b5,1,VESP,75,S,SE,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1340,c1a798dc-5c43-492c-bbf8-03f8325f0e4b,2,BRSP,100,S,S,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1341,2440a68f-002a-49f6-96f7-9e44b5faaac4,2,VESP,37,S,N,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1342,f69dd7f6-14a3-4a65-ac3b-3b23015141ef,3,WEME,106,S,W,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1343,536858ae-8620-43dd-a42e-cde6fa21fc80,3,BRSP,97,S,SW,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1344,fb4b94c5-c32a-41d5-b76a-46a3fb22fb46,4,VESP,55,S,W,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1345,00c837a5-d9b9-49ab-af81-811e338208fa,4,WEME,275,S,NE,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1346,55b1f144-87ea-47e3-9fcd-ab1fffc70ef2,4,BRSP,59,S,N,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1347,301c47f1-6876-4466-ac98-1795dade3155,5,GTTO,145,S,S,,,U,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1348,c7bc8828-0862-4487-abb3-03739639cc90,6,NOBI,,,,,,,,,,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1349,a00b2f75-78b3-4b35-943b-3e871e6ffdf7,1,BRSP,9,S,N,,V,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1350,65212ae7-2222-4ef4-a272-7d6c67b3d778,1,BRSP,12,S,S,,V,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1351,ed8b4634-a8fb-4a47-bab7-08b913b7592a,1,BRSP,24,S,NE,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1352,b3f7b6d7-5cde-48e9-a571-4fa9a667688c,1,BRSP,34,S,E,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1353,84d49abc-900a-4484-b7ca-522158bdcc92,1,WEME,52,S,S,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1354,13fb9f39-428b-4224-b7a5-29a2aeef01ab,1,VESP,37,S,NE,,V,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1355,48f110e8-c656-4d0f-bc61-b4333de22d06,2,BRSP,63,S,SE,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1356,9cf6d86f-95c4-4df2-a413-8ed5c43710c0,2,BRSP,84,S,W,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1357,6a2df35a-306a-497c-a4d9-4683e36b4130,3,VESP,55,S,NW,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1358,37886b19-b245-412c-bd57-4fffaa7e030b,3,GTTO,95,C,SE,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1359,2d77406f-725f-4eee-a7c5-2205a9190274,3,WEME,180,S,E,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1360,499dda4e-54de-428a-b7e5-592de8e889f9,3,GTTO,85,S,N,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1361,dfc5ea5b-36c7-4a84-a930-13ff88417906,4,BRSP,90,S,E,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1362,58c2bdcf-1b8b-4bb5-b6db-b33ba6cd539b,5,NOBI,,,,,,,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1363,d82f63cd-0806-4a82-9884-290ed88b82e3,6,CHUK,260,C,NE,,,U,,,,0c7868ba-ae9d-46d3-bff7-eba08324bc39,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1364,72fd0a53-d019-4586-9665-807998cdbf48,1,BRSP,27,S,E,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1365,c6b4f5ca-0255-4e2c-b4b2-e2ad61b09009,1,BRSP,58,S,NW,,V,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1366,30251e05-5256-46e9-bc61-3f568ef260b3,1,CORA,400,C,S,,V,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1367,f4610842-cfde-4764-a47f-5e9d81c90268,1,BRSP,70,S,N,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1368,14472b8c-705e-4cee-8310-8750642d6646,1,VESP,35,S,SE,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1369,c62c28f3-2fa7-44d9-b507-d60ee2fa2403,1,BRSP,83,S,SW,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1370,6b1bfb50-3e90-4f9a-b51d-c1e1304ee0fb,1,WEME,150,S,NW,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1371,ff2c56f6-0bc7-4698-9d42-43d5ee80b7e1,1,WEME,94,S,SW,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1372,d9023118-d986-4bf9-b43f-6974f1927586,1,VESP,56,S,W,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1373,1fa4aa40-9700-41fe-9679-cc95fd955387,2,GTTO,98,S,W,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1374,e52d775f-acc6-407d-bf5a-58a0607b3eda,3,BRSP,75,S,SE,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1375,5e42a8d4-1e8e-4b52-93d9-cbedae573ea1,3,GTTO,101,S,NE,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1376,aaefa16c-152f-42db-a0a6-7e30b8542796,3,LASP,118,S,N,,V,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1377,4625ff8c-f994-4560-b464-696808338766,4,NOFL,290,C,N,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1378,6ca57203-e877-483b-ae3e-4653cb275daf,5,BRSP,105,S,SW,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1379,9add024d-111f-49b8-ad31-3d1760fd46dd,5,SATH,175,S,NE,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1380,08503295-96e0-4ec6-819a-d8022785270f,6,GTTO,47,C,S,,,U,,,,0ba3639d-6572-42e0-9818-96115a798f60,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1381,b230d809-aa6c-4589-947f-39b1592325e7,1,VESP,25,S,NW,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1382,4516d01e-edf3-452e-8005-ead466df7d2f,1,LAZB,37,S,N,,V,M,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1383,1e9be574-1898-4e0f-81f9-9d8f776e1569,1,GRFL,10,V,NE,Y,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1384,b90e4d7d-4880-4f82-b831-6bff9b73fa4f,1,WEME,78,S,E,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1385,24016464-99a7-4cc6-a0a5-d1f4cb61abd5,1,LAZB,66,S,NE,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1386,4a177c27-2c4a-4617-afdd-fd79eb501a8e,1,VESP,84,S,W,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1387,68589257-6dc1-49c7-8e41-0374a981905a,1,BRSP,45,S,S,,V,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1388,6758b2e9-a98d-46dd-94b2-240c185c54a0,2,BRSP,68,S,SE,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1389,03be140d-182a-4614-aa17-988605c8e3ff,2,WEME,140,S,S,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1390,379d56a2-d4cc-445c-afc9-7ce87ef59991,2,GTTO,50,C,S,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1391,902158ca-9eaa-4169-955b-1ab9be7e324b,3,GTTO,22,C,W,,V,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1392,82de4b8b-fb84-48f4-ad70-2217b107746f,3,GTTO,44,C,NE,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1393,3be4095d-a09f-4759-8fb5-ad9c08e3311e,3,DEJU,30,V,N,Y,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1394,852dabcf-015b-4e77-bcbb-100cba624810,4,VESP,103,S,E,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1395,0f2d68ba-6e34-4d93-9157-d5c78a39cf5f,5,LASP,85,S,N,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1396,be431127-4d4a-4bcb-8bbf-59176096b7e1,5,LAZB,96,S,NW,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1397,995cd178-de8c-42df-856f-dcb48c8acc1b,5,LASP,113,S,N,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1398,a27363db-ad20-4d23-a85b-4818cc6e4ff7,5,BRSP,110,S,E,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1399,c80e1413-3769-42f2-a447-15c7c047dcab,6,LASP,107,S,NE,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1400,1996b870-c7f2-42c0-82c2-b3f2496a7015,6,GRFL,45,S,E,,V,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1401,f23174fc-19f5-487c-b422-ac66524dc72f,6,BRSP,60,S,E,,,U,,,,a1598a7b-682c-42d5-9a80-c060bce91adc,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston
1402,ed7ccce4-ea28-490a-bf92-e0d83f85607b,1,VESP,48,S,W,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1403,57ebd2bb-64b7-4a3b-91f7-a2fa7ba5382c,1,COPO,242,S,S,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1404,fb5278f3-d9bb-42e5-a821-5fa5bb6d9190,2,MODO,302,S,SE,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1405,83dd28e6-aff7-4d8f-843a-aa097c36bcfa,2,CHUC,141,S,NE,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1406,023d2aea-1f72-430c-ade4-799bd68e3269,3,LASP,16,S,W,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1407,71a3a48d-3123-4df4-b024-602f2e893e85,3,VESP,20,S,N,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1408,e0452184-3612-4b21-887b-e68aaae083a5,4,VESP,84,S,E,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1409,e29a9377-925e-4ac8-98e4-077dd8366e4d,4,VESP,51,S,W,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1410,e213dc94-05ca-4904-9ba0-99092d4f365b,4,GTTO,38,S,NW,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1411,9d61c998-9de0-46e4-9473-e7d7bcc35f8f,5,WEME,42,S,E,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1412,da2a41f1-7ffc-4bad-9e62-b09cec7ca3ce,5,WEME,51,S,E,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1413,dd137e75-0be4-41e7-b8f0-4409b7c85097,5,GTTO,56,S,NW,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1414,aa8d0af9-ca89-4e52-becb-be849289c193,5,CHUC,152,S,W,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1415,ef054b2a-fc5b-4645-b50b-7646c80b38b8,6,WEME,25,S,W,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1416,54c15dac-6a56-40d4-a1d7-285a0d91497c,6,WEKI,37,S,S,,,U,,,,25021c4b-8033-4a14-8af4-2511384dbe9f,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1417,28eec193-a7a5-4111-aed9-ac9940c12944,1,GRAP,88,S,NW,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1418,b57a9033-272e-4ea9-a0ee-19eecfe7e395,1,GTTO,24,S,NW,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1419,0870e1e0-9d6d-476d-b372-1183d7a9e2d1,1,WEME,21,S,SE,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1420,3a294d6b-8c62-472b-80fb-50fc9b5c3d77,1,GTTO,21,S,SE,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1421,c1a3bea7-60ec-4aeb-a0bd-6dcfde58294f,2,WEME,31,S,SE,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1422,fcf3626d-096f-453f-8916-666f04cbea6c,2,CHUC,101,S,W,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1423,081b8c4e-90fb-4f95-93b3-7e406ad4d374,3,GTTO,66,S,W,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1424,41288f80-6b41-49b2-b8ab-2ac2060bf2e1,4,GTTO,82,S,N,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1425,fa68d61e-de18-4f00-b327-106672a33d62,5,WEME,110,S,SW,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1426,e614b5b6-1c51-4836-a005-2545a81d516d,6,WEME,66,C,NE,,,U,,,,31384c6e-e152-405a-888d-c1206bbc974e,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1427,d2b9e42a-08e8-4401-94f0-0ea1d84decee,1,WEME,20,S,SW,,,U,,,,a794fc70-1d02-45ee-95bf-09b14ed28b09,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
1428,4b89469a-1232-4aa5-b078-b0dfbf90f35d,1,GTTO,107,C,S,,,U,,,,a794fc70-1d02-45ee-95bf-09b14ed28b09,5/14/2024 7:17:37 PM,will.harrod,5/14/2024 7:17:37 PM,will.harrod
