ObjectID,GlobalID,Minute,4-Letter Species Code,Radial Distance (m),How Detected?,Song Also?,Sex,Is bird within burn?,Number of Birds in Group,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Next Observation,Visual ID,Migrant,Direction
302,7cdbd932-3388-46d3-bb68-95b7177d58e0,1,BRSP,120,S,,U,Yes,,580bdd1e-abb4-4cff-bc0a-3a1c92847b4b,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
303,fae125b9-6571-4494-bcfe-b02041539b4d,1,HOLA,300,S,,U,Yes,,580bdd1e-abb4-4cff-bc0a-3a1c92847b4b,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,sw
304,10070751-066b-40b5-bba8-3efa1a877788,5,MODO,800,S,,U,Yes,,580bdd1e-abb4-4cff-bc0a-3a1c92847b4b,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
305,d1c1854e-4d33-4f10-8bf4-08b3028775e5,6,GRFL,100,S,,U,Yes,,580bdd1e-abb4-4cff-bc0a-3a1c92847b4b,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
306,8a0cc8b4-359b-47d1-9077-7ddb424e8d39,1,GRFL,30,S,,U,Yes,,337a90ae-cee7-4a82-9533-624f90bc86fe,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,sw
307,dacbfb63-1ecf-445e-a005-45d47f9f8d18,2,VESP,60,V,,U,Yes,,337a90ae-cee7-4a82-9533-624f90bc86fe,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
308,f3253ac6-d892-4231-8ccc-c8b08b0674b5,2,BRSP,300,S,,U,Yes,,337a90ae-cee7-4a82-9533-624f90bc86fe,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,s
309,52b00725-7b06-4373-863a-2c80a597d9b6,5,HOLA,50,S,,U,Yes,,337a90ae-cee7-4a82-9533-624f90bc86fe,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
310,43645543-bc04-411e-a6c3-ed1cee1f4d47,5,WEME,500,S,,U,Yes,,337a90ae-cee7-4a82-9533-624f90bc86fe,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
311,fc79dae0-e2a6-4ac6-bd6f-d5875386a2b6,6,GRFL,50,V,,U,Yes,,337a90ae-cee7-4a82-9533-624f90bc86fe,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
312,4f3313b0-e92d-4c3f-927d-239d1c15eef3,1,SATH,200,S,,U,Yes,,9fc28f22-cf0a-42cf-9813-5cb781df5ca0,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
313,5509174f-d6e8-43f2-b283-274d2de47f9d,1,GRFL,200,S,,U,Yes,,9fc28f22-cf0a-42cf-9813-5cb781df5ca0,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,s
314,13ea6679-22fa-4d16-a3f5-2c7c3a53bf98,2,BRSP,500,S,,U,Yes,,9fc28f22-cf0a-42cf-9813-5cb781df5ca0,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
315,9127b155-dbc1-40d1-a704-624e69b336d5,3,GRFL,150,S,,U,Yes,,9fc28f22-cf0a-42cf-9813-5cb781df5ca0,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
316,6a50a67b-b828-4657-876f-922bedfb7584,5,WEME,400,S,,U,Yes,,9fc28f22-cf0a-42cf-9813-5cb781df5ca0,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
317,6415df76-6aa8-4cba-9094-716f4d30aca4,1,SATH,300,S,,U,Yes,,cea42994-8620-462b-9d0b-b076e14b3001,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
318,0212991d-a0ef-471d-a1fc-6ebe5276d39f,1,BRSP,100,S,,U,Yes,,cea42994-8620-462b-9d0b-b076e14b3001,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
319,11804e0f-c0ea-4d1b-849a-bf1099e67ecd,2,BRSP,200,S,,U,Yes,,cea42994-8620-462b-9d0b-b076e14b3001,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
320,e8e6a621-0732-45eb-81f2-4b0d9ca31be5,3,BRSP,200,S,,U,Yes,,cea42994-8620-462b-9d0b-b076e14b3001,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,se
321,42758ac8-5b99-49eb-89b5-bc45d4d10e70,4,VESP,300,S,,U,Yes,,cea42994-8620-462b-9d0b-b076e14b3001,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,sw
322,f5317a37-7247-461e-9a5a-322844fff228,5,HOLA,200,S,,U,Yes,,cea42994-8620-462b-9d0b-b076e14b3001,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
323,eeaa626c-1949-48bb-8284-4dcdcb508011,6,WEME,500,S,,U,Yes,,cea42994-8620-462b-9d0b-b076e14b3001,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
324,485e53f6-882c-4c8d-8b8e-f09aa8558414,1,SATH,100,S,,U,Yes,,e213eed1-2760-40d5-8133-95e8e3801de8,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
325,711ce80f-cf42-4073-93dc-2b8abf5b9191,1,WEME,100,S,,U,Yes,,e213eed1-2760-40d5-8133-95e8e3801de8,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
326,56d5b956-c688-4999-b8bf-9f74563680b2,2,BRSP,200,S,,U,Yes,,e213eed1-2760-40d5-8133-95e8e3801de8,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
327,008988e3-c430-423e-9b87-480d90716b86,2,GRFL,150,S,,U,Yes,,e213eed1-2760-40d5-8133-95e8e3801de8,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
328,5c721341-e3f3-4439-9175-2060f5b153c0,4,GTTO,50,V,,U,Yes,,e213eed1-2760-40d5-8133-95e8e3801de8,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
329,8f54cf2e-298f-48b8-813e-a6a3af083db3,5,WEME,150,S,,U,Yes,,e213eed1-2760-40d5-8133-95e8e3801de8,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
330,0693f3ec-1169-4a5b-a34d-580fd5eaa69d,1,GTTO,75,S,,U,Yes,,7dd7ebc8-cf1d-4ae5-bec2-5e7358f7ac1c,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
331,3a4f09bf-2071-4e1d-8afc-23f8021879d1,1,SATH,100,S,,U,Yes,,7dd7ebc8-cf1d-4ae5-bec2-5e7358f7ac1c,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
332,c12de0ff-6690-492e-9473-8756c35cf7d0,2,WEME,75,S,,U,Yes,,7dd7ebc8-cf1d-4ae5-bec2-5e7358f7ac1c,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
333,73415078-e493-4226-9336-d03c9311d256,3,BRSP,150,S,,U,Yes,,7dd7ebc8-cf1d-4ae5-bec2-5e7358f7ac1c,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
334,62c3a16b-acb1-49ce-ad0b-26b6319d0ec5,4,BRSP,100,S,,U,Yes,,7dd7ebc8-cf1d-4ae5-bec2-5e7358f7ac1c,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
335,70f98dd5-3daa-46f1-ab64-dafcb25ee6c9,5,MODO,999,S,,U,No,,7dd7ebc8-cf1d-4ae5-bec2-5e7358f7ac1c,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
336,6a45789c-3693-45af-9974-c5fba1ddd901,5,BHCO,50,C,,U,Yes,,7dd7ebc8-cf1d-4ae5-bec2-5e7358f7ac1c,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
337,3e5f2f2c-5523-4060-a362-ae4ee0c7d123,1,HOLA,5,V,,U,Yes,,dbaefa9d-ad8c-470e-a789-a46166962b03,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
338,70f4fa6e-2a9a-48ef-a23d-67fb697e10ed,1,WEME,50,S,,U,Yes,,dbaefa9d-ad8c-470e-a789-a46166962b03,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
339,a24f64d5-9adc-4b7c-8a00-227ec53eb317,2,GRFL,200,S,,U,Yes,,dbaefa9d-ad8c-470e-a789-a46166962b03,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
340,b7e057b6-c84f-4dfd-bbcd-2bab6a4873fc,3,SATH,400,S,,U,Yes,,dbaefa9d-ad8c-470e-a789-a46166962b03,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,sw
341,94ee5e7b-5c92-4e4a-945d-ca9a25d332ab,6,CORA,999,S,,U,No,,dbaefa9d-ad8c-470e-a789-a46166962b03,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
342,69a03a48-9c55-4d3b-929d-6491ed77ca02,1,VESP,15,V,,U,Yes,,1b765313-fb8f-41ba-bc37-0ad61728d055,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,se
343,5ff1cd48-1577-45a2-8008-8353ecf2a6e8,1,BGGN,300,S,,U,Yes,,1b765313-fb8f-41ba-bc37-0ad61728d055,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
344,1a16c64f-5863-4d39-9c72-1529a3369f02,2,BHCO,50,C,,U,Yes,,1b765313-fb8f-41ba-bc37-0ad61728d055,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
345,2a776501-d9c3-4450-8734-3e88428c2ca7,2,WEME,300,S,,U,Yes,,1b765313-fb8f-41ba-bc37-0ad61728d055,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
346,dd29b05f-9c0d-4a82-ae32-4a69e613fa60,3,GRFL,125,S,,U,Yes,,1b765313-fb8f-41ba-bc37-0ad61728d055,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
347,5d7766bc-421d-4bca-bb6d-312f00b8c239,4,WEME,500,S,,U,Yes,,1b765313-fb8f-41ba-bc37-0ad61728d055,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
348,fbef9074-e4e7-4045-bee1-dbdef24954c5,5,BRSP,300,S,,U,Yes,,1b765313-fb8f-41ba-bc37-0ad61728d055,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
349,f75e7b72-82d7-46cc-9d52-87aeb7c8b90c,6,HOLA,75,S,,U,Yes,,1b765313-fb8f-41ba-bc37-0ad61728d055,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
350,8772c7b8-bd78-40a4-80ef-1df567f1e4fa,1,WEME,100,S,,U,Yes,,1627968b-2dc0-4e24-a422-0ff5e7351dea,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
351,a2ec5908-bea3-45de-9322-44f40563e8d1,1,GRFL,10,V,,U,Yes,,1627968b-2dc0-4e24-a422-0ff5e7351dea,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,s
352,40224c2e-0b61-4368-8f60-8aaff5daf5a7,2,VESP,50,V,,U,Yes,,1627968b-2dc0-4e24-a422-0ff5e7351dea,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
353,ee72048a-e2e6-401a-b7dc-7a49d594ec80,3,BHCO,200,C,,U,Yes,,1627968b-2dc0-4e24-a422-0ff5e7351dea,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
354,24f94735-d1bc-452c-a55a-d35ac5d04892,4,WEME,15,S,,U,Yes,,1627968b-2dc0-4e24-a422-0ff5e7351dea,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
355,481af058-de96-48e9-bab4-629e3449bb56,5,MODO,999,S,,U,No,,1627968b-2dc0-4e24-a422-0ff5e7351dea,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,s
356,e9c296eb-531b-4e17-88e6-91b13ceaa6f4,1,GRFL,100,S,,U,Yes,,7b30e4cb-256a-44ac-8632-6b0b01d45f0e,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
357,fb85940f-3d0b-448a-993c-5ac20ca52a5d,1,WEME,300,S,,U,Yes,,7b30e4cb-256a-44ac-8632-6b0b01d45f0e,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,se
358,c890cf67-9773-4aff-afc7-dfb6133837dd,2,BRSP,150,S,,U,Yes,,7b30e4cb-256a-44ac-8632-6b0b01d45f0e,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
359,fc08275d-b7a1-461e-bcad-7335880abd3d,4,GTTO,300,S,,U,Yes,,7b30e4cb-256a-44ac-8632-6b0b01d45f0e,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,sw
360,6577c23c-c140-4707-a8e7-fa33f0f22d4b,1,BRBL,100,V,,U,Yes,2,7053ea91-7baa-49db-9b8e-d697da5b2969,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
361,49fc7a69-a711-4cd9-b826-f51c2b3946bb,2,GTTO,100,S,,U,Yes,,7053ea91-7baa-49db-9b8e-d697da5b2969,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
362,96726013-b01b-4260-a0a7-01713f70e73c,3,GRFL,50,S,,U,Yes,,7053ea91-7baa-49db-9b8e-d697da5b2969,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
363,268d5156-935e-49a4-b076-78d9909a6bd5,3,VESP,150,S,,U,Yes,,7053ea91-7baa-49db-9b8e-d697da5b2969,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
364,519e23e7-d807-4baf-bf48-6d37a4e059fa,4,BRBL,50,V,,M,Yes,,7053ea91-7baa-49db-9b8e-d697da5b2969,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,s
365,b03f4b44-5eed-487c-947a-30411057718c,5,GRFL,20,V,,U,Yes,,7053ea91-7baa-49db-9b8e-d697da5b2969,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,s
366,dae88526-12a4-4f8c-9ead-ce71cf67be2d,6,NOHA,500,V,,M,Yes,,7053ea91-7baa-49db-9b8e-d697da5b2969,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,s
367,93b6f157-a015-4586-ad4c-168e6b83a41c,1,BRBL,100,V,,M,Yes,,8f41d294-d2c5-4859-a845-dbe03b5be397,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,w
368,78f69ea1-1c85-49e8-8b18-099595a9c426,1,BRSP,100,S,,U,Yes,,8f41d294-d2c5-4859-a845-dbe03b5be397,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
369,58406d91-9c01-4d99-a0ad-2c5818ac7981,2,GRFL,50,S,,U,Yes,,8f41d294-d2c5-4859-a845-dbe03b5be397,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
370,90a6c291-9923-4aea-a1b5-8efc0ec293d3,2,BRBL,50,V,,F,Yes,,8f41d294-d2c5-4859-a845-dbe03b5be397,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,sw
371,f8481606-e142-4671-99b1-0d0e5111df4f,3,BRBL,75,V,,M,Yes,,8f41d294-d2c5-4859-a845-dbe03b5be397,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
372,661b67c5-0c1a-4d46-938b-2250dc356273,4,NOHA,999,V,,M,Yes,,8f41d294-d2c5-4859-a845-dbe03b5be397,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,n
373,94263909-7ded-43f8-ad02-635ce7c11269,1,WEME,250,S,,U,Yes,,54f1b719-b90c-4a84-b385-9155ad52bc82,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,e
374,fa6ca292-5973-4575-a065-162845b0419a,2,BRSP,100,S,,U,Yes,,54f1b719-b90c-4a84-b385-9155ad52bc82,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,nw
375,eb1d8476-9d2e-4d0d-b92f-37a304b19b8d,2,BRSP,200,S,,U,Yes,,54f1b719-b90c-4a84-b385-9155ad52bc82,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,ne
376,8eeff531-c38f-47c0-9bb6-19b5f7214fc7,,,,,,U,,,54f1b719-b90c-4a84-b385-9155ad52bc82,5/16/2023 4:04:47 PM,will.harrod,5/16/2023 4:04:47 PM,will.harrod,,,,
676,54a8fc07-fa39-44cb-a296-ee122e7fbfd1,1,WEME,233,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,se
677,63148e6e-e3e4-4a24-8b3a-f9b73d074a69,1,JUTI,237,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,se
678,a99b44ce-2288-4a38-bccb-1cc483132f04,1,MODO,276,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,s
679,9f71a639-835c-4611-8827-c7c770fc94a1,1,WEME,133,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,n
680,c1ca73b0-3d34-4c58-b16a-229e68fa5c0a,1,WEME,148,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,ne
681,d246cc44-bcd5-4bb5-93e0-3508d2954eec,2,WEKI,109,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,n
682,cdd248ff-d522-4934-a50f-214f5b15840a,2,JUTI,177,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,ne
683,cad691a2-916e-4904-a324-3510cd4d4f37,2,WEME,157,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,ne
684,67fb7ac6-cb23-4938-8f1c-f388a5656320,3,MOBL,166,S,,U,No,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,n
685,68e7bb5a-7e21-4093-b5f1-1d993168e6f4,4,WEME,166,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,e
686,66d1148a-3a89-421c-87df-c0138a777893,4,WEME,148,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,e
687,545b37c8-0c8d-4331-83a0-47f3a15d4c0a,5,WEME,209,S,,U,No,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,e
688,69784ef9-69c3-4b02-9657-72441e10431f,6,VESP,119,S,,U,Yes,,695c2ef0-8643-4320-a295-17dec34fc741,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,e
689,53d81f06-d593-4671-b731-d55ba8e01ad2,1,MODO,379,S,,U,Yes,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,s
690,8e27880c-bde5-4b96-925f-db07e6aa0c7e,1,LASP,52,V,,U,Yes,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,v,,e
691,9236872b-fa95-4756-9793-941a6ea560ae,1,WEME,82,S,,U,Yes,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,e
692,a351c8e8-0f95-4225-8d69-c95dbd0ff1f1,1,WEME,93,S,,U,Yes,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,e
693,2db5a509-66de-42b2-b317-fe3b5a270002,1,WEME,130,S,,U,Yes,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,n
694,3be76a18-76cb-47b5-bd99-09c7ef58aaed,2,VESP,88,S,,U,Yes,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,e
695,d94ea78a-391c-45d6-a8bd-53233528daad,2,WEME,139,S,,U,Yes,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,sw
696,9333e821-b2d3-4fd5-868a-7b68ba3d3999,3,NOBI,,,,,,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,
697,271bec17-ee4b-48d2-afd2-6e51706502b3,4,WEME,183,S,,U,Yes,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,se
698,bd17a3ce-5aaa-4ee7-aa80-18c0c27718dc,5,NOBI,,,,,,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,
699,388e28fa-f626-4645-b00b-722330cd47c5,6,NOBI,,,,,,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,
700,abbe4529-fada-4b96-a448-d413f1042a48,6,RNPH,321,S,,U,No,,68f8d150-932c-49e3-9dfe-0fa585b9349a,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,se
701,43995317-0bef-46bc-80d5-e125e2fb7d2d,1,WEME,73,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,ne
702,0098d260-a00a-4377-ad11-5984811be9ad,1,WEME,63,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,w
703,8cc4fd54-3fa8-4a00-a293-a179789acc8f,1,MODO,189,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,w
704,11cb1ddf-532b-467b-80b6-947f0e3b8e80,1,NOFL,26,V,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,v,,w
705,0b32a47b-bad6-4632-9a9f-ed89f4277a7a,1,WEME,138,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,w
706,f3002954-c285-4e6e-9b67-961fce8455a9,2,CORA,256,V,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,v,,w
707,7a4ee186-a85b-40fb-9f85-82cd999c7c2b,3,WEME,99,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,se
708,9006d6f7-dca7-44a4-92ee-0f30dbe93c3b,3,VESP,109,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,se
709,5fe794c5-5b7a-4f8f-9a45-765cbfefe217,4,JUTI,42,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,se
710,4398976d-e92b-477e-a2c7-f734d435fc84,4,WEME,135,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,s
711,be553881-0b03-441d-ba68-707e0dee6907,5,WEME,127,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,w
712,02b82c4c-de6e-4cfc-b420-229271432a03,5,LASP,138,S,,U,Yes,,77463b1f-b9f7-4037-8d81-e884e6dfc949,5/16/2023 6:15:01 PM,will.harrod,5/16/2023 6:15:01 PM,will.harrod,,,,w
