"","Full.Point.ID","Route.ID","Route.Type","Sage.Cover","Perennial.Cover","Elevation","Burn.Sevarity","Aspect","Fire.Name","Fire.Year","Fire.Distance"
"208","ID-B23-P16","ID-B23","B",4.38888888888889,48.7777777777778,2231.13590946904,2,6,"Deer Hallow",2012,398.263891714591
"209","ID-B24-P01","ID-B24","B",0.685185185185185,35.9444444444444,1537.99292214134,2,-1,"Burnt",2006,920.940192205256
"210","ID-B24-P02","ID-B24","B",0.981132075471698,35.622641509434,1529.83718039773,2,-1,"Burnt",2006,1005.0283791282
"211","ID-B24-P03","ID-B24","B",2.55555555555556,31.9259259259259,1521.46789550781,2,-1,"Burnt",2006,1030.40771375384
"212","ID-B24-P04","ID-B24","B",1.30188679245283,37.9056603773585,1512.66540971236,2,-1,"Burnt",2006,995.448367527553
"213","ID-B24-P05","ID-B24","B",0.785714285714286,39.9642857142857,1534.6931621845,2,-1,"Burnt",2006,1002.84819313332
"214","ID-B24-P06","ID-B24","B",1.37037037037037,32.7222222222222,1526.02452709057,2,-1,"Burnt",2006,892.680578613281
"215","ID-B24-P07","ID-B24","B",2.56363636363636,26.9272727272727,1516.69909667969,2,-1,"Burnt",2006,806.470732552665
"216","ID-B24-P08","ID-B24","B",0.886792452830189,43.5849056603774,1509.38476998465,2,-1,"Burnt",2006,778.298131214489
"217","ID-B24-P09","ID-B24","B",1.11111111111111,42.1481481481481,1535.65076857347,2,-1,"Burnt",2006,819.698490849248
"218","ID-B24-P10","ID-B24","B",1.56363636363636,39.6363636363636,1526.25285598467,2,-1,"Burnt",2006,671.019395616319
"219","ID-B24-P11","ID-B24","B",0.732142857142857,38.2857142857143,1510.45843287877,2,-1,"Burnt",2006,569.536828722273
"220","ID-B24-P12","ID-B24","B",2.27777777777778,29.0925925925926,1505.98044913156,2,-1,"Burnt",2006,530.53867520419
"221","ID-B24-P13","ID-B24","B",1.83018867924528,35.188679245283,1538.7404626917,2,-1,"Burnt",2006,666.001640181108
"222","ID-B24-P14","ID-B24","B",0.924528301886792,40.2452830188679,1521.95039650246,2,-1,"Burnt",2006,475.708914862739
"223","ID-B24-P15","ID-B24","B",1.14545454545455,31.6727272727273,1506.50819868608,2,-1,"Burnt",2006,343.005664825439
"224","ID-B24-P16","ID-B24","B",1.49056603773585,39.2075471698113,1501.08136097301,2,-1,"Burnt",2006,288.983153731735
"225","ID-B26-P01","ID-B26","B",3.87272727272727,61.3818181818182,2057.5845481179,2,-1,"Cave Canyon",2012,342.873288796165
"226","ID-B26-P02","ID-B26","B",3.43636363636364,59.4181818181818,2043.98335266113,3,-1,"Cave Canyon",2012,351.195855712891
"227","ID-B26-P03","ID-B26","B",3.33928571428571,61.4464285714286,2028.58547920093,3,-1,"Cave Canyon",2012,343.7738760489
"228","ID-B26-P04","ID-B26","B",4.69642857142857,57.1785714285714,2021.43674316406,3,-1,"Cave Canyon",2012,212.720807717063
"229","ID-B26-P05","ID-B26","B",3.65454545454545,64.5636363636364,2056.43098506221,3,-1,"Cave Canyon",2012,125.440557409216
"230","ID-B26-P06","ID-B26","B",5.92452830188679,55.0566037735849,2052.42634055398,2,-1,"Cave Canyon",2012,129.427940662091
"231","ID-B26-P07","ID-B26","B",2.81481481481481,45.537037037037,2039.12288707386,3,-1,"Cave Canyon",2012,248.39140008997
"232","ID-B26-P08","ID-B26","B",4.67272727272727,56.8,2019.19304741753,3,-1,"Cave Canyon",2012,278.360427053351
"233","ID-B26-P09","ID-B26","B",5.68518518518519,56.2037037037037,2060.46956223708,0,-1,"Cave Canyon",2012,1e+06
"234","ID-B26-P10","ID-B26","B",10.1818181818182,50.5818181818182,2055.34901258681,0,-1,"Cave Canyon",2012,1e+06
"235","ID-B26-P11","ID-B26","B",6.77777777777778,42.6481481481481,2044.01704915365,0,-1,"Cave Canyon",2012,104.843979991566
"236","ID-B26-P12","ID-B26","B",4.84905660377358,45.1132075471698,2011.75309091244,3,-1,"Cave Canyon",2012,318.456264027378
"237","ID-B26-P13","ID-B26","B",6.25,42.9107142857143,2058.69343483665,0,-1,"Cave Canyon",2012,1e+06
"238","ID-B26-P14","ID-B26","B",3.93103448275862,41.2068965517241,2041.45186878551,3,-1,"Cave Canyon",2012,37.7489567509404
"239","ID-B26-P15","ID-B26","B",3.83636363636364,39.8727272727273,2027.63372913707,2,-1,"Cave Canyon",2012,101.982635356762
"240","ID-B26-P16","ID-B26","B",7.23076923076923,44.4423076923077,2033.57154450593,1,-1,"Cave Canyon",2012,238.415941510882
"241","ID-B28-P01","ID-B28","B",6.48148148148148,55.037037037037,1815.11733304537,2,-1,"City of Rocks",2000,308.653846153846
"242","ID-B28-P02","ID-B28","B",5.90740740740741,53.4814814814815,1838.85335738571,3,-1,"City of Rocks",2000,552.01514004794
"243","ID-B28-P03","ID-B28","B",6.57407407407407,46.2592592592593,1874.5877859933,3,-1,"City of Rocks",2000,795.020215715681
"244","ID-B28-P04","ID-B28","B",6.85185185185185,49.3518518518519,1908.63546253551,3,-1,"City of Rocks",2000,1039.65974897905
"245","ID-B28-P05","ID-B28","B",5.52830188679245,55.3396226415094,1820.65937635634,3,-1,"City of Rocks",2000,303.437772397642
"246","ID-B28-P06","ID-B28","B",5.8,54.3090909090909,1844.01882768111,3,-1,"City of Rocks",2000,537.518423184482
"247","ID-B28-P07","ID-B28","B",5.87037037037037,49.037037037037,1877.31091090611,3,-1,"City of Rocks",2000,773.192793412642
"248","ID-B28-P08","ID-B28","B",5.21428571428571,52.0535714285714,1913.91845037287,3,-1,"City of Rocks",2000,1010.82497996204
"249","ID-B28-P09","ID-B28","B",6,51.25,1819.51866984817,1,-1,"City of Rocks",2000,251.89114581414
"250","ID-B28-P10","ID-B28","B",4.74545454545455,54.7090909090909,1842.60038248698,2,-1,"City of Rocks",2000,488.53403531588
"251","ID-B28-P11","ID-B28","B",3.81132075471698,48.9245283018868,1871.26720537458,3,-1,"City of Rocks",2000,728.268171522352
"252","ID-B28-P12","ID-B28","B",2.83928571428571,56.0892857142857,1890.86932262074,1,-1,"City of Rocks",2000,974.319688831676
"253","ID-B28-P13","ID-B28","B",7.17857142857143,52.1607142857143,1819.61566273082,1,-1,"City of Rocks",2000,242.161765628391
"254","ID-B28-P14","ID-B28","B",4.50909090909091,55.7818181818182,1835.18703391335,2,-1,"City of Rocks",2000,478.797857213903
"255","ID-B28-P15","ID-B28","B",3.53703703703704,46.7037037037037,1851.7411602668,1,-1,"City of Rocks",2000,718.161410740444
"256","ID-B28-P16","ID-B28","B",3.92727272727273,57.4545454545455,1864.55277732567,2,-1,"City of Rocks",2000,964.980211530413
"257","ID-C03-P01","ID-C03","R",4.91071428571429,56.625,1604.29817482277,0,-1,NA,1850,1e+06
"258","ID-C03-P02","ID-C03","R",4.73584905660377,56.8867924528302,1612.55222167969,0,-1,NA,1850,1e+06
"259","ID-C03-P03","ID-C03","R",1.92592592592593,63.7407407407407,1619.27829267394,0,-1,NA,1850,1e+06
"260","ID-C03-P04","ID-C03","R",1.33333333333333,65.4912280701754,1628.03442382812,0,-1,NA,1850,1e+06
"261","ID-C03-P05","ID-C03","R",5.11538461538461,54.4423076923077,1604.78818402972,0,-1,NA,1850,1e+06
"262","ID-C03-P06","ID-C03","R",4.59259259259259,54.037037037037,1612.92401123047,0,-1,NA,1850,1e+06
"263","ID-C03-P07","ID-C03","R",2.84210526315789,58.5614035087719,1620.34663221571,0,-1,NA,1850,1e+06
"264","ID-C03-P08","ID-C03","R",1.98181818181818,57.0363636363636,1625.4056287493,0,-1,NA,1850,1e+06
"265","ID-C03-P09","ID-C03","R",3.08928571428571,54.3928571428571,1598.74653908058,0,-1,NA,1850,1e+06
"266","ID-C03-P10","ID-C03","R",2.94339622641509,53.4905660377358,1604.65757097517,0,-1,NA,1850,1e+06
"267","ID-C03-P11","ID-C03","R",5.51851851851852,55.537037037037,1610.16391509434,0,-1,NA,1850,1e+06
"268","ID-C03-P12","ID-C03","R",8.87719298245614,47,1622.55948667173,0,-1,NA,1850,1e+06
"269","ID-C03-P13","ID-C03","R",1.92727272727273,57.6545454545455,1597.15851056134,0,-1,NA,1850,1e+06
"270","ID-C03-P14","ID-C03","R",6.2037037037037,56.5,1607.56917027065,0,-1,NA,1850,1e+06
"271","ID-C03-P15","ID-C03","R",5.67924528301887,50.5283018867925,1618.3499484592,0,-1,NA,1850,1e+06
"272","ID-C03-P16","ID-C03","R",4.61818181818182,53.9090909090909,1628.01023982121,0,-1,NA,1850,1e+06
"273","ID-C04-P01","ID-C04","R",1.18181818181818,38.5636363636364,1441.41528320312,0,-1,NA,1850,1e+06
"274","ID-C04-P02","ID-C04","R",3.44444444444444,44.3333333333333,1439.97479700159,0,-1,NA,1850,1e+06
"275","ID-C04-P03","ID-C04","R",2.36538461538462,39.6538461538462,1438.23033311632,0,-1,NA,1850,1e+06
"276","ID-C04-P04","ID-C04","R",1.2962962962963,42.9814814814815,1436.84644197163,0,-1,NA,1850,1e+06
"277","ID-C04-P05","ID-C04","R",1.47169811320755,39.377358490566,1437.62037004743,0,-1,NA,1850,1e+06
"278","ID-C04-P06","ID-C04","R",0.944444444444444,41.7592592592593,1435.61423339844,0,-1,NA,1850,1e+06
"279","ID-C04-P07","ID-C04","R",1.25,37.9107142857143,1434.41171377677,0,-1,NA,1850,1e+06
"280","ID-C04-P08","ID-C04","R",1.2037037037037,37.7777777777778,1433.32645818537,0,-1,NA,1850,1e+06
"281","ID-C04-P09","ID-C04","R",0.964285714285714,41.4285714285714,1433.37151881627,0,-1,NA,1850,1e+06
"282","ID-C04-P10","ID-C04","R",0.945454545454545,37.1272727272727,1432.25064890008,0,-1,NA,1850,1e+06
"283","ID-C04-P11","ID-C04","R",1.17857142857143,39.9821428571429,1431.30238398799,0,-1,NA,1850,1e+06
"284","ID-C04-P12","ID-C04","R",1.35714285714286,42.6071428571429,1430.70247708834,0,-1,NA,1850,1e+06
"285","ID-C04-P13","ID-C04","R",1.07547169811321,36.5471698113208,1430.66124834333,0,-1,NA,1850,1e+06
"286","ID-C04-P14","ID-C04","R",0.964285714285714,35.5178571428571,1429.50161354759,0,-1,NA,1850,1e+06
"287","ID-C04-P15","ID-C04","R",1.05357142857143,38.6964285714286,1428.30050772208,0,-1,NA,1850,1e+06
"288","ID-C04-P16","ID-C04","R",1.47272727272727,40.4,1427.8532034067,0,-1,NA,1850,1e+06
"289","ID-C07-P01","ID-C07","R",10,48.1785714285714,1631.47978344298,0,-1,NA,1850,1e+06
"290","ID-C07-P02","ID-C07","R",10.1153846153846,50.1538461538462,1620.78079501065,0,-1,NA,1850,1e+06
"291","ID-C07-P03","ID-C07","R",9.78846153846154,49.6153846153846,1609.00353131975,0,-1,NA,1850,1e+06
"292","ID-C07-P04","ID-C07","R",7.5,54.2592592592593,1597.35801478795,0,-1,NA,1850,1e+06
"293","ID-C07-P05","ID-C07","R",10.9074074074074,48.8148148148148,1627.55355557528,0,-1,NA,1850,1e+06
"294","ID-C07-P06","ID-C07","R",9.40384615384615,51.75,1616.63043767756,0,-1,NA,1850,1e+06
"295","ID-C07-P07","ID-C07","R",9.26923076923077,51.0192307692308,1606.64918954032,0,-1,NA,1850,1e+06
"296","ID-C07-P08","ID-C07","R",8.875,49.7142857142857,1597.39607674735,0,-1,NA,1850,1e+06
"297","ID-C07-P09","ID-C07","R",11.037037037037,48.2222222222222,1627.35737304687,0,-1,NA,1850,1e+06
"298","ID-C07-P10","ID-C07","R",8.88888888888889,51.7222222222222,1618.82713713469,0,-1,NA,1850,1e+06
"299","ID-C07-P11","ID-C07","R",9.66666666666667,48.0925925925926,1609.31240408761,0,-1,NA,1850,1e+06
"300","ID-C07-P12","ID-C07","R",10.6666666666667,45.3703703703704,1600.16847011021,0,-1,NA,1850,1e+06
"301","ID-C07-P13","ID-C07","R",10.2105263157895,50.2280701754386,1625.87579456676,0,-1,NA,1850,1e+06
"302","ID-C07-P14","ID-C07","R",12.5535714285714,47.5714285714286,1616.94575783058,0,-1,NA,1850,1e+06
"303","ID-C07-P15","ID-C07","R",8.62264150943396,52.9622641509434,1608.04528130425,0,-1,NA,1850,1e+06
"304","ID-C07-P16","ID-C07","R",8.89090909090909,50.4181818181818,1599.51163510923,0,-1,NA,1850,1e+06
"305","ID-C09-P01","ID-C09","R",9.92592592592593,51.0185185185185,1899.96423339844,0,1,NA,1850,1e+06
"306","ID-C09-P02","ID-C09","R",7.53571428571429,54.9107142857143,1886.11623757102,0,-1,NA,1850,1e+06
"307","ID-C09-P03","ID-C09","R",11.6851851851852,48.4444444444444,1897.26853208189,0,-1,NA,1850,1e+06
"308","ID-C09-P04","ID-C09","R",12.7037037037037,45,1924.4193006243,0,-1,NA,1850,1e+06
"309","ID-C09-P05","ID-C09","R",8.54545454545454,54.6727272727273,1934.76738371672,0,-1,NA,1850,1e+06
"310","ID-C09-P06","ID-C09","R",12.2181818181818,48.4363636363636,1920.03516077112,0,8,NA,1850,1e+06
"311","ID-C09-P07","ID-C09","R",14.5636363636364,43.6727272727273,1932.30183993253,0,1,NA,1850,1e+06
"312","ID-C09-P08","ID-C09","R",13.0754716981132,44.6415094339623,1944.80939894456,0,8,NA,1850,1e+06
"313","ID-C09-P09","ID-C09","R",6.65454545454545,56.4545454545455,1910.81979031033,0,6,NA,1850,1e+06
"314","ID-C09-P10","ID-C09","R",11.6842105263158,49.5614035087719,1938.24458895597,0,-1,NA,1850,1e+06
"315","ID-C09-P11","ID-C09","R",10.2363636363636,51.2181818181818,1953.00043945312,0,-1,NA,1850,1e+06
"316","ID-C09-P12","ID-C09","R",10.6603773584906,48.7169811320755,1966.69312427662,0,-1,NA,1850,1e+06
"317","ID-C09-P13","ID-C09","R",4.53703703703704,55.6111111111111,1870.35265899123,0,-1,NA,1850,1e+06
"318","ID-C09-P14","ID-C09","R",6.96428571428571,56,1902.70394332321,0,6,NA,1850,1e+06
"319","ID-C09-P15","ID-C09","R",11.1923076923077,48.1538461538462,1938.61322576349,0,-1,NA,1850,1e+06
"320","ID-C09-P16","ID-C09","R",14.8363636363636,43.5272727272727,1976.73560224261,0,8,NA,1850,1e+06
"321","ID-C11-P01","ID-C11","R",8.81481481481481,47.5925925925926,1676.51751491002,0,-1,NA,1850,1e+06
"322","ID-C11-P02","ID-C11","R",7.34545454545455,51.7454545454545,1664.35924203055,0,-1,NA,1850,1e+06
"323","ID-C11-P03","ID-C11","R",8.58928571428571,50.25,1650.69101931014,0,-1,NA,1850,1e+06
"324","ID-C11-P04","ID-C11","R",8.70909090909091,38.6909090909091,1638.71398481889,0,-1,NA,1850,1e+06
"325","ID-C11-P05","ID-C11","R",3.83333333333333,59.537037037037,1658.22356959752,0,-1,NA,1850,1e+06
"326","ID-C11-P06","ID-C11","R",7.36842105263158,50,1655.58503196023,0,-1,NA,1850,1e+06
"327","ID-C11-P07","ID-C11","R",9.60714285714286,47.8571428571429,1646.80443892045,0,-1,NA,1850,1e+06
"328","ID-C11-P08","ID-C11","R",9.32142857142857,40.8928571428571,1637.15457528098,0,-1,NA,1850,1e+06
"329","ID-C11-P09","ID-C11","R",3.77777777777778,55.9259259259259,1650.35764421735,0,-1,NA,1850,1e+06
"330","ID-C11-P10","ID-C11","R",6.63636363636364,54.3636363636364,1639.45123401989,0,-1,NA,1850,1e+06
"331","ID-C11-P11","ID-C11","R",8,48.4464285714286,1636.56847683889,0,-1,NA,1850,1e+06
"332","ID-C11-P12","ID-C11","R",9.59259259259259,43.5185185185185,1631.02772521973,0,-1,NA,1850,1e+06
"333","ID-C11-P13","ID-C11","R",6.92452830188679,53.3207547169811,1643.82641831884,0,-1,NA,1850,1e+06
"334","ID-C11-P14","ID-C11","R",8.07547169811321,50.2830188679245,1632.93753164786,0,-1,NA,1850,1e+06
"335","ID-C11-P15","ID-C11","R",11.5818181818182,46.9454545454545,1625.31855024858,0,-1,NA,1850,1e+06
"336","ID-C11-P16","ID-C11","R",8.92452830188679,43.4150943396226,1621.04362883391,0,-1,NA,1850,1e+06
"337","ID-C12-P01","ID-C12","R",3.36363636363636,58.1272727272727,1813.61066228693,0,-1,NA,1850,1e+06
"338","ID-C12-P02","ID-C12","R",4.11320754716981,57.1132075471698,1840.87376598011,0,-1,NA,1850,1e+06
"339","ID-C12-P03","ID-C12","R",4.07017543859649,59.1754385964912,1877.20631214489,0,-1,NA,1850,1e+06
"340","ID-C12-P04","ID-C12","R",5.36842105263158,58.9298245614035,1911.14277931496,0,-1,NA,1850,1e+06
"341","ID-C12-P05","ID-C12","R",3.87272727272727,57.8,1811.82201930455,0,-1,NA,1850,1e+06
"342","ID-C12-P06","ID-C12","R",3.85185185185185,57.7222222222222,1837.79397365025,0,-1,NA,1850,1e+06
"343","ID-C12-P07","ID-C12","R",4.25,58.875,1867.25256783622,0,6,NA,1850,1e+06
"344","ID-C12-P08","ID-C12","R",7.58928571428571,54.125,1899.01000072338,0,-1,NA,1850,1e+06
"345","ID-C12-P09","ID-C12","R",3.10909090909091,62.0545454545455,1794.97235662287,0,-1,NA,1850,1e+06
"346","ID-C12-P10","ID-C12","R",4.37735849056604,60.1320754716981,1814.18555123465,0,-1,NA,1850,1e+06
"347","ID-C12-P11","ID-C12","R",5.5,58.8703703703704,1837.6812832919,0,-1,NA,1850,1e+06
"348","ID-C12-P12","ID-C12","R",3.30357142857143,63.8035714285714,1868.29937292028,0,-1,NA,1850,1e+06
"349","ID-C12-P13","ID-C12","R",5.2,58.6545454545455,1790.37162724248,0,-1,NA,1850,1e+06
"350","ID-C12-P14","ID-C12","R",5.01818181818182,57.5454545454545,1821.10947709517,0,-1,NA,1850,1e+06
"351","ID-C12-P15","ID-C12","R",10.2407407407407,52.3333333333333,1846.98017854511,0,-1,NA,1850,1e+06
"352","ID-C12-P16","ID-C12","R",4.57692307692308,61.9230769230769,1868.80346457741,0,-1,NA,1850,1e+06
"353","ID-C13-P01","ID-C13","R",4.66071428571429,21.4642857142857,2109.8464621804,0,-1,NA,1850,1e+06
"354","ID-C13-P02","ID-C13","R",4.9811320754717,58.811320754717,2095.21991838728,0,-1,NA,1850,1e+06
"355","ID-C13-P03","ID-C13","R",11,49.4259259259259,2081.77981740124,0,-1,NA,1850,1e+06
"356","ID-C13-P04","ID-C13","R",19.1090909090909,35.6545454545455,2067.82395652488,0,-1,NA,1850,1e+06
"357","ID-C13-P05","ID-C13","R",10.622641509434,48.7358490566038,2121.51839505709,0,-1,NA,1850,1e+06
"358","ID-C13-P06","ID-C13","R",9.67272727272727,32.9818181818182,2109.15600585938,0,-1,NA,1850,1e+06
"359","ID-C13-P07","ID-C13","R",17.2264150943396,42.4150943396226,2083.3025942202,0,-1,NA,1850,1e+06
"360","ID-C13-P08","ID-C13","R",18.0714285714286,41.4285714285714,2095.98525834517,0,-1,NA,1850,1e+06
"361","ID-C13-P09","ID-C13","R",11.2830188679245,41.9622641509434,2115.88787163628,0,-1,NA,1850,1e+06
"362","ID-C13-P10","ID-C13","R",14.8,34.2545454545455,2098.5491874263,0,-1,NA,1850,1e+06
"363","ID-C13-P11","ID-C13","R",18.8888888888889,41.3333333333333,2094.24445452009,0,-1,NA,1850,1e+06
"364","ID-C13-P12","ID-C13","R",12.6792452830189,45.7735849056604,2102.95784801136,0,-1,NA,1850,1e+06
"365","ID-C13-P13","ID-C13","R",22.3571428571429,37.375,2113.32293701172,0,-1,NA,1850,1e+06
"366","ID-C13-P14","ID-C13","R",10.5576923076923,29.2884615384615,2106.24920987216,0,-1,NA,1850,1e+06
"367","ID-C13-P15","ID-C13","R",15.0535714285714,44.0357142857143,2105.08271672175,0,-1,NA,1850,1e+06
"368","ID-C13-P16","ID-C13","R",11.7272727272727,48.6727272727273,2096.83637010005,0,-1,NA,1850,1e+06
"369","ID-C15-P01","ID-C15","R",4.08771929824561,56.0350877192982,1762.5183367048,0,-1,NA,1850,1e+06
"370","ID-C15-P02","ID-C15","R",4.31481481481481,56.1296296296296,1789.52992030552,0,-1,NA,1850,1e+06
"371","ID-C15-P03","ID-C15","R",4.42857142857143,58.1071428571429,1816.82062639509,0,-1,NA,1850,1e+06
"372","ID-C15-P04","ID-C15","R",3.85714285714286,57.5,1844.79090276754,0,-1,NA,1850,1e+06
"373","ID-C15-P05","ID-C15","R",4.76785714285714,56.125,1768.88520951705,0,-1,NA,1850,1e+06
"374","ID-C15-P06","ID-C15","R",3.09433962264151,58.9245283018868,1784.82134355818,0,-1,NA,1850,1e+06
"375","ID-C15-P07","ID-C15","R",3.59259259259259,55.4259259259259,1809.12099202474,0,-1,NA,1850,1e+06
"376","ID-C15-P08","ID-C15","R",2.625,60.4107142857143,1837.50484890408,0,-1,NA,1850,1e+06
"377","ID-C15-P09","ID-C15","R",4.59259259259259,58.037037037037,1768.84498948317,0,-1,NA,1850,1e+06
"378","ID-C15-P10","ID-C15","R",3.50943396226415,59,1795.0827794958,0,-1,NA,1850,1e+06
"379","ID-C15-P11","ID-C15","R",3.37037037037037,60.3518518518519,1815.08255709135,0,-1,NA,1850,1e+06
"380","ID-C15-P12","ID-C15","R",2.03636363636364,62.3090909090909,1838.25765269886,0,-1,NA,1850,1e+06
"381","ID-C15-P13","ID-C15","R",5.98214285714286,57.5,1772.668097602,0,-1,NA,1850,1e+06
"382","ID-C15-P14","ID-C15","R",4.03636363636364,56.6545454545455,1800.14477317116,0,-1,NA,1850,1e+06
"383","ID-C15-P15","ID-C15","R",3.58490566037736,58.5283018867925,1823.83435058594,0,-1,NA,1850,1e+06
"384","ID-C15-P16","ID-C15","R",2.98076923076923,62.0576923076923,1847.17787606376,0,-1,NA,1850,1e+06
"385","ID-C16-P01","ID-C16","R",11.6851851851852,50.5925925925926,1494.70395729759,0,-1,NA,1850,1e+06
"386","ID-C16-P02","ID-C16","R",9.2962962962963,48.7037037037037,1480.4118913923,0,-1,NA,1850,1e+06
"387","ID-C16-P03","ID-C16","R",6.75,49.9821428571429,1470.30877007378,0,-1,NA,1850,1e+06
"388","ID-C16-P04","ID-C16","R",6.27272727272727,49.8545454545455,1462.9629597214,0,-1,NA,1850,1e+06
"389","ID-C16-P05","ID-C16","R",11.9423076923077,42.7884615384615,1512.18589564732,0,-1,NA,1850,1e+06
"390","ID-C16-P06","ID-C16","R",12.9090909090909,51.4545454545455,1488.584097726,0,-1,NA,1850,1e+06
"391","ID-C16-P07","ID-C16","R",10.1964285714286,43.1964285714286,1470.88762428977,0,-1,NA,1850,1e+06
"392","ID-C16-P08","ID-C16","R",9.30357142857143,49.2678571428571,1465.22344415838,0,-1,NA,1850,1e+06
"393","ID-C16-P09","ID-C16","R",11.8148148148148,49.2407407407407,1523.60589599609,0,-1,NA,1850,1e+06
"394","ID-C16-P10","ID-C16","R",10.7454545454545,51.4909090909091,1508.56784967791,0,-1,NA,1850,1e+06
"395","ID-C16-P11","ID-C16","R",13.5892857142857,46.9464285714286,1486.31724964489,0,-1,NA,1850,1e+06
"396","ID-C16-P12","ID-C16","R",14.719298245614,46.2982456140351,1473.64159268466,0,-1,NA,1850,1e+06
"397","ID-C16-P13","ID-C16","R",9,55.1851851851852,1528.47604536577,0,-1,NA,1850,1e+06
"398","ID-C16-P14","ID-C16","R",13.2075471698113,43.3018867924528,1523.02084738991,0,-1,NA,1850,1e+06
"399","ID-C16-P15","ID-C16","R",12.8888888888889,47.3148148148148,1509.18245135613,0,-1,NA,1850,1e+06
"400","ID-C16-P16","ID-C16","R",12.6363636363636,50.9454545454545,1485.40352602358,0,-1,NA,1850,1e+06
"401","ID-C19-P01","ID-C19","R",8.8,50.1636363636364,1990.74346590909,0,-1,NA,1850,1e+06
"402","ID-C19-P02","ID-C19","R",4.46153846153846,57.0769230769231,1983.18788174716,0,-1,NA,1850,1e+06
"403","ID-C19-P03","ID-C19","R",7.78571428571429,53.2142857142857,1963.38508253831,0,-1,NA,1850,1e+06
"404","ID-C19-P04","ID-C19","R",12.4821428571429,44.0357142857143,1935.26336015974,0,-1,NA,1850,1e+06
"405","ID-C19-P05","ID-C19","R",4.89090909090909,56.3454545454545,2004.99252554087,0,-1,NA,1850,1e+06
"406","ID-C19-P06","ID-C19","R",2.66071428571429,60.2142857142857,1987.41855246804,0,-1,NA,1850,1e+06
"407","ID-C19-P07","ID-C19","R",4.88888888888889,55.4444444444444,1971.54028756278,0,-1,NA,1850,1e+06
"408","ID-C19-P08","ID-C19","R",8.66666666666667,47.7222222222222,1949.11492265974,0,-1,NA,1850,1e+06
"409","ID-C19-P09","ID-C19","R",5.31481481481481,54.7592592592593,2006.7068699428,0,-1,NA,1850,1e+06
"410","ID-C19-P10","ID-C19","R",4.55555555555556,58.8888888888889,1993.96485526607,0,-1,NA,1850,1e+06
"411","ID-C19-P11","ID-C19","R",6.75,53.7857142857143,1979.05531367549,0,-1,NA,1850,1e+06
"412","ID-C19-P12","ID-C19","R",9.7037037037037,51.1481481481481,1953.17977849787,0,-1,NA,1850,1e+06
"413","ID-C19-P13","ID-C19","R",6.94444444444444,51.3333333333333,2007.27199526186,0,-1,NA,1850,1e+06
"414","ID-C19-P14","ID-C19","R",6.40384615384615,49.8461538461538,1990.3899875217,0,-1,NA,1850,1e+06
"415","ID-C19-P15","ID-C19","R",11.2592592592593,48.1111111111111,1968.40592839168,0,-1,NA,1850,1e+06
"416","ID-C19-P16","ID-C19","R",11.2777777777778,43.537037037037,1943.61265563965,0,-1,NA,1850,1e+06
"417","ID-C21-P01","ID-C21","R",1.23076923076923,34.1153846153846,1438.11517001065,0,-1,NA,1850,1e+06
"418","ID-C21-P02","ID-C21","R",1.24074074074074,39.8888888888889,1431.20038377193,0,-1,NA,1850,1e+06
"419","ID-C21-P03","ID-C21","R",2.66071428571429,40.0892857142857,1423.7450727983,0,-1,NA,1850,1e+06
"420","ID-C21-P04","ID-C21","R",2.85714285714286,41.5357142857143,1416.80416757089,0,-1,NA,1850,1e+06
"421","ID-C21-P05","ID-C21","R",1.72727272727273,39.1818181818182,1435.4870944553,0,-1,NA,1850,1e+06
"422","ID-C21-P06","ID-C21","R",1.40740740740741,39.2962962962963,1428.85981667259,0,-1,NA,1850,1e+06
"423","ID-C21-P07","ID-C21","R",2.01818181818182,41.0181818181818,1422.17476851852,0,-1,NA,1850,1e+06
"424","ID-C21-P08","ID-C21","R",3.11320754716981,43.2452830188679,1415.16357865767,0,-1,NA,1850,1e+06
"425","ID-C21-P09","ID-C21","R",2.16071428571429,50.125,1432.54747630932,0,-1,NA,1850,1e+06
"426","ID-C21-P10","ID-C21","R",1.83636363636364,44.6909090909091,1426.16654146635,0,-1,NA,1850,1e+06
"427","ID-C21-P11","ID-C21","R",1.98148148148148,41.8703703703704,1420.39049840856,0,-1,NA,1850,1e+06
"428","ID-C21-P12","ID-C21","R",2.54545454545455,42.1636363636364,1414.78974780702,0,-1,NA,1850,1e+06
"429","ID-C21-P13","ID-C21","R",2.69642857142857,54.8035714285714,1431.36371301722,0,-1,NA,1850,1e+06
"430","ID-C21-P14","ID-C21","R",1.8,42.5818181818182,1425.19506835938,0,-1,NA,1850,1e+06
"431","ID-C21-P15","ID-C21","R",1.94444444444444,44.3333333333333,1419.36055727358,0,-1,NA,1850,1e+06
"432","ID-C21-P16","ID-C21","R",2.01851851851852,45.2037037037037,1414.20523231908,0,-1,NA,1850,1e+06
"433","ID-C22-P01","ID-C22","R",6.84210526315789,46.2456140350877,1485.24097809968,0,-1,NA,1850,1e+06
"434","ID-C22-P02","ID-C22","R",6.76363636363636,46.2,1484.0346092811,0,-1,NA,1850,1e+06
"435","ID-C22-P03","ID-C22","R",2.27777777777778,38.9444444444444,1484.86804651331,0,-1,NA,1850,41.6666666666667
"436","ID-C22-P04","ID-C22","R",4.47272727272727,43.5454545454545,1481.14569745745,0,-1,NA,1850,228.466169877486
