"","Area","Tree.Cover","dnbr.tmp","rdnbr","dnbr","Fire.Year","Shrub.Cover","PFG.Cover","AFG.Cover","Elevation","TRI","Aspect","X","Y"
"38",1e+06,1.38404296359622,NA,1393.51111658222,406.010460685281,2018,12.4744765993953,35.6332957661152,18.5117275750637,1888.36760368347,3.8886014175415,7,249864.716401963,4608826.04781563
"39",1e+06,4.29241646506407,NA,601.376878534656,89.2085681309934,2000,19.7309871575236,31.6297645175457,13.8879139487445,1788.2958732605,4.4162366771698,7,252864.716401963,4663826.04781563
"40",1e+06,5.18815080410229,NA,713.818009395422,243.414329743967,2011,12.1046488833427,27.5677857890725,29.8031653594971,1685.7248840332,5.98353549678151,3,247864.716401963,4687826.04781563
"41",956829.588694513,1.99943614694932,NA,1103.62900330478,393.029009208033,2011,8.00083748215537,37.6786428793282,31.7151047945948,1634.90278171278,6.34119770105265,8,244857.357529963,4691804.77350112
"42",921443.17225799,4.53198227164165,NA,1068.82441934672,413.332705696424,2018,19.5330646518147,33.9409530099341,10.7856177439869,2031.42881912304,4.60214280920732,3,246903.938288089,4607822.85023924
"43",1e+06,0.133673618594919,NA,765.146125766734,90.6316479496154,2006,2.07587546562256,21.4993628077395,30.5907867926359,1607.62282051086,1.92685091018677,1,322864.716401963,4679826.04781563
"44",1e+06,4.59317676996041,NA,769.56235807927,135.965127034937,2006,20.2775831225514,37.907918895483,10.6607438930124,1763.12937026605,4.5327091217041,4,326864.716401963,4673826.04781563
"45",1e+06,0.718116662652696,NA,1775.79975990391,225.676596905033,2018,16.143584805727,20.7357595741749,11.3697382551432,1707.85685279846,3.04326553344727,1,246864.716401963,4594826.04781563
"46",1e+06,12.7095242326813,NA,632.557621147125,204.746534019784,2011,10.18178723827,18.9348865230381,19.8146084453911,1618.86197509766,6.00358060836792,4,248864.716401963,4684826.04781563
"47",1e+06,1.34072377644334,NA,1555.1537807689,238.734380857342,2018,15.3888892579079,23.422503708303,13.9118364004791,1739.72977317252,3.01667999639744,6,247864.716401963,4599826.04781563
"48",1e+06,1.09325514895487,NA,1660.21131970411,351.667085596584,2000,15.2960931760073,32.9130628740787,16.7059425318241,1764.962902311,3.06564655769162,4,277864.716401963,4655826.04781563
"49",958104.969394103,3.51934157419596,NA,552.712489625925,61.3223933759749,2008,16.7088863319993,34.1059438149393,19.1916907802855,1859.70837806197,4.99778717079115,6,262844.406109022,4665829.82728671
"50",1e+06,5.52870747077201,NA,1096.41289193735,464.852203459406,2011,30.0381391131878,44.2767342412472,3.67182198938914,2047.94014091492,1.76391780853271,7,240864.716401963,4686826.04781563
"51",1e+06,0.658636779332006,NA,1217.70189788185,162.644478557019,2006,12.0330191343278,37.3362023282051,15.9988742731512,1716.03158680986,3.78663804589248,3,332864.716401963,4663826.04781563
"52",951449.134793207,6.9857646646321,NA,596.628970131081,285.180557637462,2011,9.51733812104657,28.0330001714966,24.7388952025334,1579.82017929749,7.09955336852643,8,250842.475953159,4685809.16428995
"53",989122.096845002,5.90967898705523,NA,204.718436961524,141.246873797113,2011,16.6207049605056,43.9475774565451,7.48656943225944,2365.72787161185,9.08626581341451,5,324859.717554717,4663828.73576332
"54",1e+06,0.53428598372491,NA,852.132875053191,180.778556289145,1999,20.9202740335464,29.0739921820164,12.7623753988743,1476.75566146851,0.292081823348999,NA,305864.716401963,4661826.04781563
"55",1e+06,18.6642363308783,NA,490.454304877024,338.005975617869,2020,18.0783958548307,34.686545946002,5.35798643810092,1932.7318825531,11.113052854538,6,234864.716401963,4679826.04781563
"56",907567.734057173,0.783026072848505,NA,897.788432847973,137.332049181274,2018,14.8612787746482,13.0807032060787,19.316475379426,1551.50461971185,1.96388005611523,3,253822.318088352,4600800.40599821
"57",1e+06,0.79846581817774,NA,801.716345394359,151.684207711665,2006,4.92171847656369,30.3025506865978,13.1860428351164,1590.44228485852,0.779601520445289,7,315864.716401963,4670826.04781563
"58",1e+06,1.32780871467075,NA,1827.16616437779,367.654991884283,2018,24.4748247510195,24.6833162200451,4.65824143084232,1805.28009065881,3.17342752959316,3,256864.716401963,4624826.04781563
"59",1e+06,11.265202995444,NA,628.900758780685,390.936716579498,2020,15.4342416997254,27.2704724270105,16.48508717902,1933.32947707758,7.6444754809868,1,239864.716401963,4666826.04781563
"60",1e+06,3.43809442113512,NA,609.657534061419,341.25524038427,2020,11.742288607806,36.3423177343607,23.30100878492,1971.0430721376,7.58256472145639,3,240864.716401963,4665826.04781563
"61",1e+06,4.65642372759575,NA,1008.66735216969,480.131541207611,2011,13.3355470056459,41.4032065621018,22.7251156158745,1793.18668571472,5.11700215339661,2,245864.716401963,4684826.04781563
"62",1e+06,7.30035044594137,NA,677.481472424666,376.693715192385,2011,17.4999270790815,41.4441235113144,9.78989808093757,1950.23680761951,6.05845674767798,8,244864.716401963,4688826.04781563
"63",975233.365814082,2.24149216758273,NA,900.186779174944,358.342855843631,2018,9.33660736925823,38.495562105142,21.5679318618375,1813.48602697769,6.47793809978632,2,297858.142965912,4675837.71451485
"64",1e+06,2.20091566486562,NA,1313.41585361256,496.09846831853,2007,20.9934080120921,37.538078981638,10.4928656201065,1843.32614570618,3.81175152778625,2,295864.716401963,4666826.04781563
"65",1e+06,1.17516441971336,NA,1269.08625040037,355.054548484544,2018,10.975658544004,28.5406877106428,18.8049010181427,1771.33260870212,5.28620426829268,3,250864.716401963,4605826.04781563
"66",1e+06,0.779610432054466,NA,1284.86970044032,289.946100109189,2018,7.65706070482731,34.3706327790022,27.9682849496603,1662.24876434326,3.07951033592224,3,298864.716401963,4675826.04781563
"67",1e+06,0.717145748877186,NA,1664.29748350717,237.5524967265,2007,11.7782373040915,30.1218252468109,17.4747648830712,1567.01594223395,2.84089105187393,5,298864.716401963,4662826.04781563
"68",1e+06,4.20432361831727,NA,784.778793017418,391.523076617063,2011,11.4722592718899,32.4612818187475,26.0670315631852,1690.68026770615,6.14608546001155,8,248864.716401963,4685826.04781563
"69",1e+06,0.748686595350324,NA,1197.77840618939,136.806215946237,2006,2.86145856191753,29.1961402618885,20.3491735011339,1538.02371401903,1.14472456210997,7,316864.716401963,4677826.04781563
"70",990788.608459204,1.68914680861588,NA,1246.74675462296,488.542789490355,2018,16.1993751857854,33.9624848329568,14.188750587234,1984.69487615049,5.0136960547551,3,246869.285824405,4605823.63629672
"71",1e+06,3.06573164765808,NA,708.792570974831,219.978485845881,1999,32.4056192547083,27.2545542263985,3.19521148779429,1878.39916865651,3.22620645848716,3,253864.716401963,4637826.04781563
"72",1e+06,14.5102104640448,NA,102.184599263327,43.0847222428573,2020,22.9377246290445,41.8148376837373,6.02239767269886,1924.93140794708,4.07467696957472,7,235864.716401963,4685826.04781563
"73",1e+06,0.646533234828876,NA,1396.28198992887,356.620259684462,2018,11.9912352775037,25.0293490841985,22.9707137268782,1811.11239601694,5.40390196079161,5,248864.716401963,4603826.04781563
"74",1e+06,1.44272980181742,NA,1457.66169989563,174.559204251708,2018,17.4396954825521,30.2356279408932,9.83486384257674,1832.39161049447,2.32932072264463,3,247864.716401963,4624826.04781563
"75",1e+06,1.05196446169048,NA,1907.50252345524,342.083402221178,2018,12.0673022392392,30.2620000445843,15.7353307442367,1862.5243338236,5.57319769510409,3,250864.716401963,4608826.04781563
"76",1e+06,2.73191633127611,NA,679.363555179592,235.803326234564,1999,33.5262019914389,27.8607972747087,3.22559923495632,1892.44831557855,4.02668227219,3,253864.716401963,4638826.04781563
"77",1e+06,1.19849076176334,NA,1445.34126171581,281.982094837807,2018,16.4113447925448,28.0817313909531,10.2896873722225,1955.83392601013,7.30970614433289,6,248864.716401963,4626826.04781563
"78",965069.518470652,0.04277186799575,NA,487.210763132626,50.1051443078724,2006,1.30314567797084,3.01271861944114,20.869589430528,1430.31459290377,0.304728386864825,NA,313880.510396798,4679812.36526763
"79",1e+06,1.7366406496507,NA,639.933014799992,271.188570032783,2020,8.55212677075313,24.5546106924231,27.3812622861984,1905.78091148376,5.66246337890625,4,246864.716401963,4672826.04781563
"80",1e+06,0.503139027309981,NA,817.350256500772,196.448596716752,2020,9.32186831284314,31.0209038448334,41.1032271255553,1855.15795875549,6.03248532295227,5,242864.716401963,4667826.04781563
"81",1e+06,1.32581290695721,NA,1097.94985868077,164.792747925947,2018,18.3711485528946,27.8615559965372,8.36126379534602,1785.81839741032,2.84250333832531,5,247864.716401963,4623826.04781563
"82",961968.694325324,0.768962965861805,NA,1296.97945808045,227.636805354889,2018,16.8115296986196,16.1754641752738,10.8526670766728,1571.87718259557,0.993074980511988,3,253864.408410184,4605843.97286534
"83",1e+06,2.86387200368515,NA,656.966888425249,122.303662051379,2018,11.7720152419806,33.7035558629036,16.1973074130714,1962.27856765375,4.78350829147711,7,247864.716401963,4613826.04781563
"84",1e+06,1.08854339126182,NA,1040.39785794321,151.814204273752,2018,19.0413253748417,27.4890393197536,6.23497141361237,1762.41980270758,2.49501127847811,3,247864.716401963,4622826.04781563
"85",1e+06,1.94627805526511,NA,684.727138479688,292.121188299054,1999,11.5776422142249,28.2621812065691,20.5635972714424,1575.85157707214,0.678709411621094,8,305864.716401963,4655826.04781563
"86",1e+06,3.34146780471515,NA,589.732472073824,222.649714708985,2020,13.1937747358717,29.9065134893358,26.6215544615686,1821.41297258131,8.82658922693546,2,241864.716401963,4668826.04781563
"87",1e+06,0.234404712708252,NA,830.106545682597,295.338535084444,1999,9.27603109829128,32.3786329466105,19.1280326786637,1513.22673080444,0.410296201705933,NA,305864.716401963,4658826.04781563
"88",1e+06,2.62607177730236,NA,663.330192825135,261.17467665519,2020,8.56164854675531,34.8479740148783,28.8756439873576,1791.66368959008,3.28954337515482,4,243864.716401963,4671826.04781563
"89",1e+06,5.85728626356149,NA,401.980507675552,265.208398594576,2020,9.83930596857332,35.6767734852433,10.775095461806,2041.68478032282,8.56359069933145,4,239864.716401963,4671826.04781563
"90",1e+06,4.73681737293216,NA,1028.99966667717,420.087174211812,2011,11.6759302397072,42.0997806072235,17.1618499180302,1740.30949310303,8.15970470428467,8,243864.716401963,4690826.04781563
"91",1e+06,2.96563508690628,NA,1508.95675513984,385.846281421226,2018,20.1916165024042,24.4345611935854,6.9735545932129,1765.0312612394,3.94702710407536,7,253864.716401963,4625826.04781563
"92",1e+06,14.2732117003652,NA,508.7471759738,118.323841078803,2000,19.8364411842823,22.8211064574122,6.50701663125306,1785.34946973121,7.37051023066859,5,250864.716401963,4659826.04781563
"93",1e+06,2.04561659099806,NA,1150.98388784847,446.997503699097,2007,10.5786710913479,37.9321709612012,18.820374725163,1676.37969955816,3.08582496643066,2,297864.716401963,4663826.04781563
"94",1e+06,1.27815681096283,NA,940.97680405439,171.972275365908,2006,9.81038331836462,35.6724558115005,16.055262798816,1678.20143417358,1.80742406845093,8,317864.716401963,4673826.04781563
"95",1e+06,1.39807618949893,NA,1149.63701848584,290.793120316849,2011,13.018803640753,26.4174663931131,35.5602602028102,1658.87215621921,5.57700053344944,4,247864.716401963,4683826.04781563
"96",996795.975267023,1.03079964728456,NA,817.899227973275,105.639308656255,2006,13.0949409589863,36.2295020473198,17.2416036146947,1641.8416911654,2.11276387059411,2,325863.190154602,4677824.53156913
"97",1e+06,0.971920964426843,NA,709.470501215771,254.766041057716,2020,11.3493137492519,46.8709154188633,15.4122458811104,1684.326113445,3.09208521959258,2,243864.716401963,4668826.04781563
"98",1e+06,18.6953307580545,NA,813.439416796497,423.158263075057,2011,21.751999758482,42.6408132530749,5.62147182115383,2086.90915687561,4.21527632713318,4,242864.716401963,4684826.04781563
"99",1e+06,15.24994295158,NA,980.453169929501,638.902826262294,2015,9.42443327754736,37.638529958725,1.32559677064304,2521.25511474609,8.66590599060059,3,281864.716401963,4673826.04781563
"100",1e+06,2.69069751534289,NA,1021.01645528369,463.963048718812,2011,12.8820267371088,31.6331760668755,30.1072390342504,1660.87682807736,5.7769451513523,3,247864.716401963,4682826.04781563
"101",1e+06,12.5347766851841,NA,421.470835847732,75.2739200141185,2006,16.9902557009459,22.2777858090401,6.64384362678975,1629.73665123916,2.23483522926889,2,248864.716401963,4644826.04781563
"102",916277.934644423,0.181988509721527,NA,1026.80457596856,276.945709129433,1999,9.71291322154293,22.9692507797778,27.8826330705598,1491.94593136625,0.259005033052885,NA,306831.236198552,4659793.3069948
"103",1e+06,4.44942850515273,NA,835.73463188201,290.6596154335,2011,11.6106107076257,24.8084375199676,25.1068927666545,1679.50211308177,4.67573315690203,5,252864.716401963,4677826.04781563
"104",986977.925901729,19.9140330600175,NA,638.988650634819,462.278225874419,2020,14.6715018838286,38.3199137773833,2.82404648460355,2238.03536467404,6.91487874374728,3,234862.199152863,4664831.92031788
"105",1e+06,3.06508073969963,NA,935.787923694408,360.566890056971,1998,15.4169497294724,29.2284644496441,17.4014782035165,1623.74463865699,4.30623142893721,8,258864.716401963,4665826.04781563
"106",1e+06,5.60178265589131,NA,613.975814592588,284.742567639862,1998,18.1248956087232,29.619492559731,10.4223415254988,1613.80147964478,4.76898108482361,8,258864.716401963,4664826.04781563
"107",1e+06,7.35639326836364,NA,386.776004113911,90.758950043661,2006,19.0021203972399,38.1211885106564,11.2300915822387,1810.95686909473,4.39077027165982,2,324864.716401963,4674826.04781563
"108",1e+06,6.65131609321424,NA,1017.76372558578,451.843447611576,2011,17.7870632487535,47.4032876062393,8.66551261884626,1872.78948163288,5.8012251598079,7,236864.716401963,4687826.04781563
"109",941276.275983147,0.795119036329963,NA,681.955794747679,221.241760061891,2011,6.6412370343005,31.6753510212315,30.7669969303121,1537.53955721855,3.71360216538111,2,253837.82369148,4681806.68098295
"110",999841.616191775,1.96444641994479,NA,1949.13874060075,205.944228504578,1997,18.3115568006039,37.9212955570221,9.23856871053576,1802.20247234463,1.3795539804753,4,277864.794895059,4622826.12577851
"111",1e+06,0.61153693071274,NA,1580.31328080937,297.666301006514,2018,12.409057931602,24.0027841946483,17.7602385655046,1775.73357633265,4.99695836509146,3,248864.716401963,4600826.04781563
"112",1e+06,2.55529817378272,NA,1033.61397430224,172.983826230584,2018,13.8391645182669,31.105949524641,7.08904553979635,1797.22858726501,5.11538131713867,2,249864.716401963,4617826.04781563
"113",998857.346224278,0.100267303828958,NA,1377.75972847546,288.615599740429,2016,14.8103503343534,21.3496595608614,7.89124380960333,1394.6179910723,0.239406306569169,NA,343864.165519339,4655825.49158539
"114",1e+06,1.88910863683707,NA,1215.64697925607,426.275244135345,2018,11.4665588119626,31.1611647802591,16.696384741962,1851.78427965118,4.82529858845036,3,247864.716401963,4611826.04781563
"115",1e+06,3.37339846334117,NA,1118.23799082879,434.888723200586,2011,11.7731301849335,42.8885188829899,22.1641247213632,1850.63264852384,7.28349490282012,4,242864.716401963,4691826.04781563
"116",1e+06,1.90501472426778,NA,596.593021141229,229.941456561845,2020,9.27739808775484,39.2527091419697,23.9699854871631,1880.64245873428,2.9274290224401,4,242864.716401963,4671826.04781563
"117",1e+06,3.2017751526969,NA,873.36762469365,343.165687008518,2011,17.3794038484991,36.9400051471591,14.9204014169052,1840.02324745178,9.07321248054504,2,248864.716401963,4681826.04781563
"118",1e+06,2.52953339233833,NA,966.79358338221,420.029349556231,2011,11.6293076567352,31.1411444687843,28.7270263674855,1860.60490886772,4.29773770706204,3,250864.716401963,4680826.04781563
"119",1e+06,7.97979114418915,NA,829.640398431261,170.101488775036,2006,14.506917963326,23.8059947830439,7.20174782365561,1671.03896949768,1.33529224395752,2,248864.716401963,4643826.04781563
"120",1e+06,11.2514155130167,NA,641.625529564524,401.740366022855,2020,16.3085616832972,32.9211801224947,13.3158723852411,1971.72853256226,5.48749186515808,3,243864.716401963,4673826.04781563
"121",1e+06,9.81156981299796,NA,881.320879637668,472.007238236413,2011,16.9245861682296,41.5658712500334,12.6242800368741,1891.40030889744,6.58476651819741,1,244864.716401963,4684826.04781563
"122",999220.183160972,0.321845789070487,NA,281.022970911662,98.3320737488662,2011,8.72046837299067,19.4250555944085,26.7577067537511,1391.72454860704,0.422642958917194,NA,254865.099180835,4686825.78425364
"123",969023.184907712,0.84739843123898,NA,810.1426461719,92.7236762077409,2006,3.56365999329865,26.9445458326877,18.9012548254437,1496.42195590889,0.739288536277977,7,316849.451266371,4679829.23334381
"124",949908.871950463,14.7695735808201,NA,388.248934113639,205.975618504044,2007,23.9378451708916,32.7752207916038,7.57235209181255,2293.39686109842,6.81977993295861,6,297864.592833408,4638807.53706545
"125",970667.946656995,6.15207474656308,NA,64.3225499333687,23.1363552155189,2006,24.1346295270839,36.0169258655392,3.92053121222049,2197.97787646274,8.70525298678369,3,321854.482822285,4674838.51677125
"126",994472.216842178,3.9656066836158,NA,446.450920990474,266.985463553801,2011,19.3100835640926,41.6562687316483,4.87154834292702,2353.80064308826,7.36379196569278,6,323862.24613456,4659828.70264398
"127",960990.901651275,2.44892094521462,NA,396.107352437395,88.5854546367258,2013,14.9208421970514,20.8089163075646,13.2309487991088,1806.33165933188,1.31499958781453,4,273879.983480946,4602811.15534265
"128",1e+06,7.81860359388259,NA,563.217065641984,242.11655216506,1999,31.47312428087,24.1514774167538,2.89354712179396,1850.4379027576,4.80451386614544,1,252864.716401963,4639826.04781563
"129",1e+06,5.04393657617846,NA,407.908271680754,240.381902099718,2020,8.49341387576424,39.1069564990513,21.0062585263699,1927.63025899748,7.39345353289348,5,240864.716401963,4671826.04781563
"130",1e+06,0.995209132838731,NA,2045.95275905306,357.010871933406,2018,15.7762773635983,27.28652461797,12.6583798705041,1784.30398217178,2.70001041133229,2,246864.716401963,4600826.04781563
"131",1e+06,1.32581290695721,NA,1097.94985868077,164.792747925947,2018,18.3711485528946,27.8615559965372,8.36126379534602,1785.81839741032,2.84250333832531,5,247864.716401963,4623826.04781563
"132",1e+06,0.421902773571349,NA,1094.1565283541,144.131135549512,2006,9.53782216745429,37.0355923163891,17.1568758493662,1725.10427990425,2.6019649691698,3,332864.716401963,4664826.04781563
"133",1e+06,2.312301582263,NA,277.756592236725,77.6785679123756,2020,9.48754049479961,46.0995891153812,17.2174403873831,1789.71994584246,4.53224631518852,2,234864.716401963,4688826.04781563
"134",1e+06,3.91970901737147,NA,1373.57018525176,257.958638567792,2005,5.44006259336355,25.1437284630537,18.0888133826992,1517.44265799173,0.960044646844631,4,335864.716401963,4661826.04781563
"135",1e+06,0.967437597340815,NA,348.604328166438,65.5888567555972,2006,13.5709265781753,35.207203809619,23.2049963209033,1706.16611737507,4.08176543072956,3,322864.716401963,4677826.04781563
"136",1e+06,1.44272980181742,NA,1457.66169989563,174.559204251708,2018,17.4396954825521,30.2356279408932,9.83486384257674,1832.39161049447,2.32932072264463,3,247864.716401963,4624826.04781563
"137",1e+06,0.305027938804342,NA,901.21986246604,158.752539020921,2006,6.22981488191523,36.9762882351875,17.3034379607439,1567.35575189358,1.21188381474193,7,315864.716401963,4673826.04781563
"138",1e+06,0.0248942279634826,NA,717.490050908905,76.6161261693829,2006,3.51882780773522,24.6289121925086,21.060621599853,1450.6407286109,0.532120206879406,NA,313864.716401963,4677826.04781563
"139",1e+06,0.529788095763537,NA,523.795866101825,103.369354538439,2006,10.9029866458848,37.839267976284,15.7784318193793,1706.46209381104,3.66109347343445,1,320864.716401963,4678826.04781563
"140",950986.26388603,1.96654482989689,NA,834.945351903579,346.184739996966,2011,10.3174123263414,29.6155231458274,31.9293289068574,1872.4130624685,3.95098127795804,3,250842.139289073,4679842.71611273
"141",1e+06,3.70882473621056,NA,1358.06452171695,225.205137497451,2000,16.2835452246666,31.1417635262012,6.1024348038435,1708.6294703786,1.51023139023199,3,278864.716401963,4653826.04781563
"142",992819.244351532,12.9660960236773,NA,155.478642975049,59.0451567566442,2018,14.567294327909,33.8538310070602,9.51586361069809,2002.69600277307,7.46362527331466,2,295866.669326063,4672829.52059057
"143",1e+06,5.87636845526272,NA,760.229707882891,377.822231371922,2018,26.6681844395399,32.6715415000915,4.37129022564186,2096.58804842321,4.19896218267528,7,247864.716401963,4630826.04781563
"144",1e+06,0.128029013895189,NA,1027.42240833306,248.584807768825,2006,10.5448511810601,32.6447939485312,17.6907748776523,1698.59100795839,3.86697873371403,3,329864.716401963,4655826.04781563
"145",1e+06,0.5990539801064,NA,581.241689352571,81.9896026698927,2006,13.2274053137749,35.485207105875,14.629877239503,1680.6877961731,3.84614866256714,8,319864.716401963,4678826.04781563
"146",1e+06,2.22079242207597,NA,660.828029441162,148.875430145164,2006,20.5044974640012,33.7959180533886,11.9157151249051,1915.28079618128,6.46289987331483,8,320864.716401963,4671826.04781563
"147",1e+06,3.63940469672452,NA,627.584833831876,251.741819294915,2011,11.8229825398326,25.7630561733246,28.1130852341652,1691.56864430497,6.08674747187917,1,251864.716401963,4683826.04781563
