"","Full.Point.ID","UTM.X","UTM.Y","Sage.Cover","Shrub.Cover","Perennial.Cover","Annual.Cover","Bare.Ground.Cover","TRI","Elevation","Aspect","Fire.Dist","Tree.Cover","Burned","mean.rdnbr","Fire.Year","Fire.Count"
"229","UT-B19-P12",277633.8312,4651169.845,6.29090909090909,9,56.8545454545455,14.2727272727273,15.2727272727273,4.31834357125418,1814.04100690569,2,1075.60074304651,0,1,1422.98254394531,2000,1
"230","UT-B19-P13",276879.6916,4650921.225,5.69090909090909,14.2181818181818,50.0363636363636,12.6363636363636,14.7090909090909,8.64969832808883,1894.92048249421,8,1727.94866622122,0,1,1363.6803620991,2000,1
"231","UT-B19-P14",277131.4354,4650921.307,5.69090909090909,13.0181818181818,46.2,10.5454545454545,22.4545454545455,9.39868220576534,1935.52927879051,1,1476.03370884487,0,1,1313.29970037287,2000,1
"232","UT-B19-P15",277383.18,4650921.39,4.4,10.2,53.4727272727273,16.4181818181818,18.3636363636364,7.3766093860973,1901.60055930398,2,1236.30274567781,0,1,1446.66140431371,2000,1
"233","UT-B19-P16",277634.9257,4650921.474,2.9622641509434,8.15094339622642,59.1698113207547,18.2830188679245,15.5094339622642,5.37272125819944,1845.15961960127,2,981.135104092685,0,1,1488.34841264997,2000,1
"234","UT-C17-P01",281061.0692,4638206.407,9.30909090909091,32.1454545454545,44,8.85454545454546,4.47272727272727,3.58801845334611,2324.68166826356,-1,-2005.0385945638,5,0,0,1800,0
"235","UT-C17-P02",280858.9763,4637917.381,17.4444444444444,30.6481481481481,42.2777777777778,5.85185185185185,9.48148148148148,3.07766723632812,2298.09826208044,-1,-1785.78544734075,0,0,0,1800,0
"236","UT-C17-P03",280409.1766,4637583.477,18.8363636363636,33.4363636363636,41.3636363636364,6.74545454545455,7.29090909090909,4.71231800426136,2221.84757191051,7,-1367.53472674334,0,0,0,1800,0
"237","UT-C17-P04",280656.8824,4637628.355,8.96428571428571,18.9107142857143,39.7142857142857,6.19642857142857,27.8214285714286,6.12490289861506,2271.6505637429,6,-1609.13401963976,0,0,0,1800,0
"238","UT-C17-P05",280904.5873,4637673.233,8.38181818181818,17.9454545454545,36.6545454545455,5.89090909090909,33.0181818181818,6.73079517909459,2299.98921421596,4,-1858.23713600852,0,0,0,1800,0
"239","UT-C17-P06",280454.7875,4637339.329,13.2545454545455,28.9636363636364,44.6,8.78181818181818,8.36363636363636,5.02357755388532,2198.22787475586,5,-1434.18084247296,0,0,0,1800,0
"240","UT-C17-P07",280702.4938,4637384.207,10.4363636363636,22.1454545454545,45.8,9.87272727272727,14.6545454545455,6.29495516690341,2229.8016068892,6,-1671.93005814986,0,0,0,1800,0
"241","UT-C17-P08",280500.3992,4637095.183,16.2592592592593,33.2222222222222,42.0555555555556,7.51851851851852,5.48148148148148,4.27992331764915,2150.4068581321,-1,-1491.97140003551,0,0,0,1800,0
"242","UT-C17-P09",280748.1059,4637140.061,6.16071428571429,20.2321428571429,47.25,12.25,15.125,5.4503823739511,2183.6463849103,6,-1742.94251578195,0,0,0,1800,0
"243","UT-C17-P10",280546.0118,4636851.037,20.4038461538462,36.3461538461538,39.1730769230769,8.03846153846154,4.69230769230769,4.41511535644531,2115.6760208695,-1,-1549.2402232777,0,0,0,1800,0
"244","UT-C17-P11",280591.6251,4636606.891,15.2592592592593,27.8888888888889,44.5925925925926,11.1296296296296,7.83333333333333,5.20905303955078,2091.23998587472,-1,-1630.18340718971,0,0,0,1800,0
"245","UT-C19-P01",282885.9594,4648565.247,4.03703703703704,10.4259259259259,30.9074074074074,9.98148148148148,47.3518518518519,0.650913706996985,1723.83593107525,-1,-1328.29369451349,0,0,0,1800,0
"246","UT-C19-P02",283137.702,4648565.491,3.83333333333333,9.25925925925926,45.7962962962963,17.2592592592593,29.3148148148148,0.656226140802557,1727.01404696378,-1,-1397.04666607197,0,0,0,1800,0
"247","UT-C19-P03",283389.4455,4648565.737,5.18518518518519,10.1851851851852,49.9259259259259,18.1111111111111,22.2962962962963,0.885028415256076,1728.73913122106,-1,-1506.50386701311,0,0,0,1800,0
"248","UT-C19-P04",283641.1899,4648565.983,6.14545454545455,11.2,49.4,16.6181818181818,21.3454545454545,1.38692229648806,1731.32176352447,-1,-1648.25324894832,0,0,0,1800,0
"249","UT-C19-P05",282887.2113,4648316.895,7.58181818181818,13.7818181818182,31.0545454545455,8.63636363636364,41.4727272727273,0.74686279296875,1730.73115900213,-1,-1089.15706223708,0,0,0,1800,0
"250","UT-C19-P06",283138.9546,4648317.138,3.96363636363636,9.45454545454546,37.2909090909091,12.8,40.3636363636364,0.665093672902961,1733.29142466763,-1,-1172.23942871094,0,0,0,1800,0
"251","UT-C19-P07",283390.6989,4648317.383,3.24074074074074,8.85185185185185,33.7222222222222,11.7777777777778,46.1111111111111,0.727351324898856,1736.08468191964,-1,-1301.64371226918,0,0,0,1800,0
"252","UT-C19-P08",283642.4442,4648317.628,6.46428571428571,11.4464285714286,47.5357142857143,16.6071428571429,22.625,0.829249543963738,1737.78103810436,-1,-1460.38750887784,0,0,0,1800,0
"253","UT-C19-P09",282888.4624,4648068.544,7,12.0740740740741,41.6851851851852,12.7962962962963,30.037037037037,1.63620984112775,1730.203125,-1,-845.395889559659,0,0,0,1800,0
"254","UT-C19-P10",283140.2066,4648068.786,7,13.1090909090909,29.7818181818182,8.43636363636364,44.2181818181818,0.91102409362793,1737.85483877999,-1,-949.994711739676,0,0,0,1800,0
"255","UT-C19-P11",283391.9518,4648069.03,7.35714285714286,13.1607142857143,32.9107142857143,9.39285714285714,39.9107142857143,0.719960726224459,1741.65036480243,-1,-1105.15612905997,0,0,0,1800,0
"256","UT-C19-P12",283643.698,4648069.274,9.18181818181818,14.5454545454545,38.8363636363636,11.4181818181818,30.0363636363636,0.818822964754972,1745.35630992543,-1,-1284.46482631138,0,0,0,1800,0
"257","UT-C19-P13",282889.7129,4647820.193,3.81132075471698,8.77358490566038,40.622641509434,14.3018867924528,37.3207547169811,0.944779572663484,1734.75580286097,-1,-615.729235048647,0,0,0,1800,0
"258","UT-C19-P14",283141.4581,4647820.434,4.09433962264151,9.37735849056604,37.9811320754717,11.6603773584906,39.7358490566038,0.948531559535435,1738.71328299386,-1,-750.555535210503,0,0,0,1800,0
"259","UT-C19-P15",283393.2042,4647820.677,6.87037037037037,12.3518518518519,37.7592592592593,11.6851851851852,34.6851851851852,0.859938999391952,1742.73633273143,-1,-928.434948512486,0,0,0,1800,0
"260","UT-C19-P16",283644.951,4647820.92,5.59259259259259,11.2407407407407,35.1666666666667,11.1296296296296,39.7222222222222,0.522425426136364,1749.22253417969,-1,-1121.13394869291,0,0,0,1800,0
"261","UT-C22-P01",257243.2301,4620751.853,13.1071428571429,19.4285714285714,27.7142857142857,7.33928571428571,35.5714285714286,1.16268310546875,1641.25810546875,-1,-496.297403587485,0,0,0,1800,0
"262","UT-C22-P02",257282.2266,4620506.597,8.77777777777778,14.6296296296296,32.3888888888889,9.64814814814815,36.9814814814815,0.786534627278646,1632.93457483362,-1,-531.346153846154,0,0,0,1800,0
"263","UT-C22-P03",257531.1272,4620544.769,14.6851851851852,21.2777777777778,26.2037037037037,6.66666666666667,35.1481481481481,0.792387806285511,1634.76666592685,-1,-780,0,0,0,1800,0
"264","UT-C22-P04",257321.2238,4620261.343,9.29090909090909,15.3636363636364,29.8181818181818,8.61818181818182,39.3454545454545,0.822805334020544,1629.52915445964,-1,-593.251266756925,0,0,0,1800,0
"265","UT-C22-P05",257570.1249,4620299.515,13.8571428571429,20.3392857142857,26.1607142857143,6.75,36.2678571428571,0.875018033114347,1628.44173251065,-1,-831.155519838686,0,0,0,1800,0
"266","UT-C22-P06",257819.0254,4620337.688,10.9074074074074,17.8703703703704,24.5555555555556,7.16666666666667,41.962962962963,0.888363590946904,1627.66431794343,-1,-1069.33228125939,0,0,0,1800,0
"267","UT-C22-P07",257360.2217,4620016.089,13.4181818181818,19.1454545454545,29.3272727272727,7.07272727272727,34.3636363636364,0.942204793294271,1628.38616491247,-1,-653.803532270952,0,0,0,1800,0
"268","UT-C22-P08",257609.1234,4620054.261,9.64814814814815,15.537037037037,31.8703703703704,9.72222222222222,35.7222222222222,0.686804029676649,1622.62936288339,-1,-891.730413164411,0,0,0,1800,0
"269","UT-C22-P09",257858.0244,4620092.435,12.3653846153846,18.8846153846154,25.9038461538462,6.92307692307692,38.5576923076923,0.836606944691051,1622.82775878906,-1,-1138.92754239169,0,0,0,1800,0
"270","UT-C22-P10",257399.2201,4619770.836,12.8076923076923,18.7307692307692,30.9230769230769,7.96153846153846,32.6923076923077,1.12787373860677,1626.91808855975,-1,-753.669136329933,0,0,0,1800,0
"271","UT-C22-P11",257648.1223,4619809.009,11.8214285714286,17.6071428571429,30.6071428571429,8.23214285714286,34.4642857142857,0.90163732458044,1621.17060230396,-1,-976.812464488636,0,0,0,1800,0
"272","UT-C22-P12",257897.0239,4619847.182,6.14545454545455,11.8363636363636,32.4363636363636,10.9818181818182,40.8,0.492458274147727,1617.22333318537,-1,-1208.84201988807,0,0,0,1800,0
"273","UT-B08-P01",249714.9572,4629951.232,1.24074074074074,6,69.8703703703704,24.1851851851852,6.18518518518519,9.61498302112926,2125.33401100852,3,271.291952950614,0,1,1380.97276701751,2018,1
"274","UT-B08-P02",249966.3796,4629952.288,4.01818181818182,11.7818181818182,56.6909090909091,9.01818181818182,11.0727272727273,9.580483895761,2185.27426034433,7,501.90439675071,0,1,1504.33255222866,2018,1
"275","UT-B08-P03",250218.2172,4629951.15,1.81132075471698,5.81132075471698,64.3962264150943,19.3962264150943,12.6981132075472,7.75369827835648,2223.93188476562,5,745.533568205657,0,1,1375.84553666548,2018,1
"276","UT-B08-P04",250470.0558,4629950.013,1.50943396226415,6.81132075471698,69.6415094339623,22.7358490566038,4.0377358490566,7.43588367808949,2171.27806729403,4,795.536620003836,0,1,1396.21889870384,2018,1
"277","UT-B08-P05",249714.4899,4629705.075,2.21818181818182,7.30909090909091,67.1272727272727,20.2545454545455,5.23636363636364,7.2367798941476,2095.30564662388,7,227.462825093951,0,1,1382.62513760653,2018,1
"278","UT-B08-P08",250470.0053,4629701.659,2.30188679245283,7.54716981132075,61.3584905660377,20.2075471698113,12.6981132075472,8.94022827148438,2135.21751154119,7,645.179837827329,0,1,1329.78608620384,2018,1
"279","UT-B08-P09",249714.4363,4629456.725,1.30909090909091,9.45454545454546,63.2,18.8909090909091,6.85454545454545,8.17168613649764,2096.51066848467,3,295.760470463679,2,1,1358.34472434304,2018,1
"280","UT-B08-P12",250469.9543,4629453.305,3.72727272727273,11.4181818181818,54.4909090909091,11.7454545454545,16.4363636363636,9.19483420632102,2133.20870028409,7,418.762613367151,0,1,1233.71686211948,2018,1
"281","UT-B08-P13",249714.3823,4629208.375,1.25,5.94642857142857,68.8035714285714,25.9464285714286,5.53571428571429,7.98260724103009,2087.30911367911,3,284.676977975028,0,1,1393.39378138951,2018,1
"282","UT-B08-P14",249966.2215,4629207.233,3.11538461538462,9.80769230769231,61.8461538461538,22.1153846153846,5.46153846153846,7.22069074522774,2051.16105680646,-1,164.656122171654,1,1,1384.07280273438,2018,1
"283","UT-B08-P15",250218.0616,4629206.092,3.53703703703704,10.7777777777778,57.2407407407407,12.8703703703704,9.33333333333333,7.7083661114728,2084.91712782118,8,109.556449473988,1,1,1329.5501140726,2018,1
"284","UT-B08-P16",250469.9026,4629204.952,3.61111111111111,10.6481481481481,43.3333333333333,9.05555555555556,31.0740740740741,7.83822798295455,2157.86158558239,8,188.971479688372,0,1,1288.60629385489,2018,1
"285","UT-B24-P01",247605.8372,4632283.086,0.833333333333333,6.46296296296296,62.5185185185185,26.2222222222222,15.3148148148148,6.15635915902945,2075.47515869141,4,196.30365145648,0,1,1189.80018878805,2018,2
"286","UT-B24-P02",247853.1834,4632268.86,0.714285714285714,5.91071428571429,65.3571428571429,30.9642857142857,11.0178571428571,5.47921003861861,2025.61937366832,3,219.283600408381,0,1,1013.62918417794,2018,2
"287","UT-B24-P03",248104.4409,4632251.727,2.01818181818182,8.18181818181818,60.2727272727273,24.8363636363636,12.4363636363636,4.07920809659091,2010.19681951349,-1,120.15462508025,0,1,286.403032847813,2018,2
"288","UT-B24-P04",248355.7,4632234.594,1.68518518518519,8.96296296296296,62.9259259259259,25.7407407407407,9.68518518518519,4.86648781516335,2056.62914817116,7,261.073993610886,0,1,409.123987833659,2018,2
"289","UT-B24-P05",247584.6802,4632032.791,1.66071428571429,9.17857142857143,65.2142857142857,29.0892857142857,6.05357142857143,6.60746321244673,2064.74485085227,3,225.567564304058,0,1,948.58943939209,2018,2
"290","UT-B24-P06",247837.2325,4632021.008,2.82142857142857,9.875,62.0535714285714,22.8571428571429,6.94642857142857,2.58714803059896,2011.04620587384,-1,401.707510653409,0,1,419.951557360197,2018,2
"291","UT-B24-P07",248088.4908,4632003.872,3.21818181818182,10,60.9454545454545,16.8363636363636,5.83636363636364,4.40377589634487,2015.65756879534,-1,354.285183659306,2,1,308.48520896218,2018,2
"292","UT-B24-P08",248339.7506,4631986.738,2.65454545454545,9.41818181818182,56.8,18.3272727272727,12.8545454545455,7.16769518171038,2037.93551199777,6,437.157296639902,0,1,620.246001126473,2018,2
"293","UT-B24-P09",247570.023,4631790.294,1.44230769230769,8.53846153846154,64.2307692307692,27.0769230769231,8.13461538461539,6.59761565072196,2058.66940743583,3,354.378716362847,0,1,897.33693158185,2018,2
"294","UT-B24-P10",247821.2805,4631773.156,3.25454545454545,10.4545454545455,61.3636363636364,19.4363636363636,6.78181818181818,2.32901611328125,2019.89315518466,-1,555.63809995298,0,1,359.46265439634,2018,2
"295","UT-B24-P11",248072.5395,4631756.018,2.72222222222222,9.83333333333333,63.3148148148148,21.2407407407407,5.18518518518519,3.91231810371831,2022.51575858638,-1,598.087766251474,0,1,353.337950272994,2018,2
"296","UT-B24-P12",248323.8001,4631738.882,2.72222222222222,10.9074074074074,62.2407407407407,20.8888888888889,6.31481481481481,5.67628673206676,2055.45931951349,7,625.282844543457,0,1,322.133218153468,2018,2
"297","UT-B24-P13",247554.0692,4631542.444,3.23636363636364,10.7818181818182,59.0727272727273,22.4181818181818,10.6181818181818,5.14786342404923,2055.71771125074,4,547.195333753313,0,1,769.751434125398,2018,2
"298","UT-B24-P14",247805.3274,4631525.304,3.68518518518519,10.9259259259259,58.6111111111111,14.6851851851852,7,3.13285107882518,2027.88102750958,-1,705.936448233468,0,1,330.758959633963,2018,2
"299","UT-B24-P15",248056.5872,4631508.165,2.85454545454545,10.5636363636364,61.7272727272727,17.2909090909091,4.18181818181818,5.29656248826247,2052.87591317984,8,843.093365363355,0,1,314.807346690785,2018,2
"300","UT-B24-P16",248307.8484,4631491.027,1.625,9.23214285714286,63.7321428571429,25.4821428571429,7.67857142857143,5.93166712710732,2060.83677057634,7,702.645388002749,0,1,310.578058016502,2018,2
"301","UT-C08-P01",252817.1924,4630760.964,9.17857142857143,20.9642857142857,50.625,15.3928571428571,8.23214285714286,6.54555172390408,2024.66033709491,-1,-988.898114568537,0,0,0,1800,0
"302","UT-C08-P02",253069.0305,4630761.138,7.07547169811321,17.7547169811321,54.188679245283,20.4150943396226,8.73584905660377,5.03122428611473,2040.49657751013,-1,-1124.37191885489,0,0,0,1800,0
"303","UT-C08-P03",253320.8694,4630761.312,9.56603773584906,23.7924528301887,50.622641509434,14.7547169811321,4.50943396226415,6.5550651550293,2020.53867231097,-1,-1122.58319769965,0,0,0,1800,0
"304","UT-C08-P04",253572.03,4630760.677,7.90740740740741,17.5555555555556,50.8148148148148,14.2222222222222,13.1296296296296,8.42463910138166,2081.67100016276,7,-876.107333096591,0,0,0,1800,0
"305","UT-C08-P05",252818.4384,4630512.612,8.33333333333333,18.9649122807018,51.719298245614,16.859649122807,9.24561403508772,6.93824683295356,2000.9831995081,-1,-775.512238679109,0,0,0,1800,0
"306","UT-C08-P06",253070.2772,4630512.784,5.59259259259259,15.4444444444444,54.4444444444444,19.5555555555556,11.4074074074074,6.47316487630208,2012.39727331091,6,-935.738460964627,0,0,0,1800,0
"307","UT-C08-P07",253322.1168,4630512.958,11.3928571428571,23.6964285714286,49.5714285714286,13.3035714285714,6.01785714285714,7.88609041486468,2008.55456542969,7,-1081.21989723488,0,0,0,1800,0
"308","UT-C08-P08",253573.9574,4630513.133,5,15.2363636363636,53.2,18.3454545454545,13.2727272727273,7.17899880042443,2074.0482013409,7,-911.224786931818,0,0,0,1800,0
"309","UT-C08-P09",252819.6838,4630264.26,5.98076923076923,17.4230769230769,55.5576923076923,18.8076923076923,5.55769230769231,7.31254250662667,1980.99776567732,2,-586.893504551479,0,0,0,1800,0
"310","UT-C08-P10",253071.5234,4630264.432,4.98214285714286,13.4285714285714,55.8928571428571,21.8571428571429,10.5178571428571,7.08445909288194,1969.06673629196,6,-767.38730093149,0,0,0,1800,0
"311","UT-C08-P11",253323.3638,4630264.604,5.87037037037037,14.1851851851852,52.6111111111111,16.3703703703704,14.9259259259259,7.49366788510923,2021.49983271846,7,-897.627116255327,0,0,0,1800,0
"312","UT-C08-P12",253575.2052,4630264.778,7.35185185185185,14.3888888888889,47.1296296296296,11.9074074074074,22,8.31913650244997,2064.67255388226,7,-910.755739524148,0,0,0,1800,0
"313","UT-C08-P13",252820.9286,4630015.909,3.09259259259259,10.6296296296296,58.0740740740741,22.9814814814815,13.4259259259259,6.82603482333097,2009.15201083097,3,-417.306598455256,0,0,0,1800,0
"314","UT-C08-P14",253072.769,4630016.079,6.05555555555556,18.1666666666667,54.2592592592593,17.5185185185185,6.40740740740741,5.86027585543119,1959.58596332257,-1,-590.187166983621,0,0,0,1800,0
"315","UT-C08-P15",253324.6103,4630016.251,4.40740740740741,11.9259259259259,49.2592592592593,17.7407407407407,21.2037037037037,8.72288945036114,1991.60644991893,6,-661.783616551813,1,0,0,1800,0
"316","UT-C08-P16",253576.4525,4630016.423,9.2,15.0909090909091,39.6363636363636,8.85454545454546,29.5272727272727,9.2210019198331,2047.9254017223,7,-749.96895728921,0,0,0,1800,0
"317","UT-C24-P01",254489.1547,4630523.681,15.9622641509434,24.3207547169811,30.811320754717,5.37735849056604,29.4339622641509,7.14696926540799,2196.09941948785,7,-27.7723817825317,0,0,179.355190477873,1999,1
"318","UT-C24-P02",254742.2733,4630512.592,4.64285714285714,13.0892857142857,56.0535714285714,20.2678571428571,13.1964285714286,9.69244502140925,2148.52137638972,3,206.935200963702,0,1,256.416151879051,1999,1
"319","UT-C24-P03",254993.1895,4630491.091,4,12.5090909090909,61.7818181818182,24.4909090909091,5.30909090909091,4.67519087357955,2077.67854225852,3,444.021531241281,0,1,624.062305242365,1999,1
"320","UT-C24-P04",255236.7007,4630473.959,7.30909090909091,18.1272727272727,56.2545454545455,20.4909090909091,4.90909090909091,4.38976231327763,2043.03998254847,-1,637.308094904973,0,1,657.700949307146,1999,1
"321","UT-C24-P05",254471.0649,4630286.572,14,22.9444444444444,37.4444444444444,8.44444444444444,23.3703703703704,7.45508311878551,2179.60018643466,7,-63.1930592400687,0,0,308.218041229248,1999,1
"322","UT-C24-P06",254721.98,4630265.069,5.21428571428571,14.0357142857143,54.9285714285714,20.4821428571429,12.8392857142857,8.55310864718455,2145.91619066922,3,153.221271808331,0,1,303.250092905218,1999,1
"323","UT-C24-P07",254972.8969,4630243.567,3.42857142857143,12.125,61.5892857142857,25.5,6.28571428571429,6.95002664838518,2073.11747959682,4,287.006958855523,0,1,425.465128083663,1999,1
"324","UT-C24-P08",255223.8154,4630222.066,5.74074074074074,15.4074074074074,59.0185185185185,24.2222222222222,4.94444444444444,3.53236897786458,2030.99722629123,-1,497.165192740304,0,1,699.744740077427,1999,1
"325","UT-C24-P09",254450.7696,4630039.052,11.8,20.3272727272727,37.8909090909091,9.76363636363636,25.8181818181818,7.78827469437211,2167.43308738426,7,-51.4101122447423,0,0,130.197671678331,1999,1
"326","UT-C24-P10",254701.6854,4630017.547,11.7037037037037,19.7407407407407,42.0925925925926,10.7777777777778,21.5185185185185,7.59606820565683,2161.88749186198,3,-0.566037735849057,0,1,541.611116485596,1999,1
"327","UT-C24-P11",254952.6031,4629996.043,3.2962962962963,11.8518518518519,59.7962962962963,24.6666666666667,8.59259259259259,8.30745560782296,2080.36794825963,3,183.890025138855,0,1,503.906553511186,1999,1
"328","UT-C24-P12",255203.5223,4629974.54,5.98214285714286,16.0178571428571,57.875,20.9107142857143,4.85714285714286,4.87790134974888,2016.48370797294,-1,434.074583851207,0,1,505.680409530113,1999,1
"329","UT-C24-P13",254430.4731,4629791.532,7.47169811320755,14.7547169811321,52.3396226415094,17.9622641509434,15.3018867924528,8.22343195134943,2108.17352627841,6,-112.518641719112,0,0,0,1800,0
"330","UT-C24-P14",254681.3896,4629770.025,10.2181818181818,17.7090909090909,47.4363636363636,13.8727272727273,17.5272727272727,7.83859987612124,2130.89349591291,6,-42.4938881613991,0,0,346.485956192017,1999,1
"331","UT-C24-P15",254932.3079,4629748.52,0.875,8.23214285714286,66.6964285714286,34.0357142857143,5.03571428571429,9.02622597434304,2062.63679643111,4,159.648900673606,0,1,382.823013305664,1999,1
"332","UT-C24-P16",255183.2278,4629727.015,4.75925925925926,12.4814814814815,62.1666666666667,27.4074074074074,4.92592592592593,4.94029840433373,2004.70602474573,4,323.99425479344,0,1,455.05163934881,1999,1
"333","ID-B09-P01",257268.9212,4653697.672,4.62962962962963,9.11111111111111,55.7222222222222,18.8703703703704,16.3518518518519,6.93552087854456,1697.42901611328,7,351.242551732946,0,1,1843.90519932338,2000,1
"334","ID-B09-P02",257520.6846,4653697.179,4.68518518518519,9.61111111111111,54.037037037037,18.6666666666667,17.0740740740741,6.04262057217685,1722.47642711293,5,583.613596598307,2,1,1837.71206229074,2000,1
"335","ID-B09-P03",257772.449,4653696.688,6.27777777777778,13.7777777777778,50.7037037037037,16.3703703703704,12.6851851851852,4.20795981667259,1750.53021351207,-1,805.826566423689,6,1,1299.26023243092,2000,1
"336","ID-B09-P04",258024.2144,4653696.198,5.21818181818182,9.8,61.1090909090909,22.2181818181818,8.4,9.51713705962559,1731.28286224941,2,854.734756469727,0,1,1633.28105939899,2000,1
"337","ID-B09-P05",257269.4545,4653449.266,6.49122807017544,12.3508771929825,52.5438596491228,17.5438596491228,15.3684210526316,5.32014192853655,1669.13338797433,-1,412.383035165292,0,1,2161.02445401278,2000,1
"338","ID-B09-P06",257521.2187,4653448.773,5.74074074074074,11.6296296296296,51.8148148148148,16.2037037037037,17.2777777777778,5.82197175202546,1699.24827971282,6,652.460557725694,0,1,2147.86881510417,2000,1
"339","ID-B09-P07",257772.9839,4653448.28,6.48148148148148,13.4814814814815,55.8333333333333,17.1296296296296,8.96296296296296,4.50439671107701,1736.07417515346,-1,890.229713295991,0,1,1567.06376995957,2000,1
"340","ID-B09-P08",258024.7501,4653447.789,5.28571428571429,10.6428571428571,57.75,19.6428571428571,11.4642857142857,5.10867224799262,1748.42880362052,-1,778.447635105678,0,1,1971.31683460582,2000,1
"341","ID-B09-P09",257269.987,4653200.861,8.54716981132075,16.1509433962264,52.6981132075472,15.5660377358491,9.9811320754717,4.84832961470992,1692.93948025174,8,460.381993519176,0,1,2304.55430353338,2000,1
"342","ID-B09-P10",257521.7523,4653200.366,6.34545454545455,11.7272727272727,53.5090909090909,15.6727272727273,14.7454545454545,6.14954975673131,1719.11643327985,7,703.86542857777,1,1,1810.45191107856,2000,1
"343","ID-B09-P11",257773.5184,4653199.873,6.63636363636364,13.1818181818182,56.5090909090909,16.6363636363636,9.16363636363636,4.70361738938552,1767.65718430739,-1,901.736641068892,0,1,1626.59949860749,2000,1
"344","ID-B09-P12",258025.2852,4653199.381,7.7037037037037,15.0740740740741,55.3888888888889,16.7962962962963,8.09259259259259,5.25482871315696,1774.69458451705,2,724.717426845006,0,1,1849.68705669202,2000,1
"345","ID-B09-P13",257270.5191,4652952.456,7.18518518518519,12.4814814814815,51.5740740740741,12.9814814814815,17.3148148148148,3.82209184434679,1732.0707103588,-1,492.91737874349,0,1,2108.87994717685,2000,1
"346","ID-B09-P14",257522.2852,4652951.961,9.4,16.2181818181818,50.5454545454545,12.4,12.9454545454545,1.81576156616211,1736.28693498884,-1,729.267794008608,0,1,2758.07112404152,2000,1
"347","ID-B09-P15",257774.0521,4652951.466,6.18181818181818,12.7636363636364,53.3454545454545,17.0181818181818,13.9818181818182,4.28666598980243,1761.50037560096,-1,828.310888671875,0,1,1592.53349958147,2000,1
"348","ID-B09-P16",258025.1584,4652953.276,5.09259259259259,10.7777777777778,55.3518518518519,18.2592592592593,14.1481481481481,3.20994956276634,1789.17625399503,-1,613.348461574978,0,1,3180.42128208705,2000,1
"349","ID-C09-P01",261041.6923,4654917.001,9.92592592592593,23.4814814814815,51.0185185185185,13.8148148148148,3.42592592592593,5.27556800842285,1899.96423339844,1,-1174.9211674443,0,0,0,1800,0
"350","ID-C09-P02",261290.7951,4654918.613,7.53571428571429,19.5178571428571,54.9107142857143,14.25,3.125,4.31891645951705,1886.11623757102,-1,-1413.74274458452,0,0,0,1800,0
"351","ID-C09-P03",261542.5535,4654918.481,11.6851851851852,26.5555555555556,48.4444444444444,10.5925925925926,2.94444444444444,2.93241034613715,1897.26853208189,-1,-1652.29115612102,0,0,0,1800,0
"352","ID-C09-P04",261794.3128,4654918.349,12.7037037037037,30.2777777777778,45,8.62962962962963,2.94444444444444,3.72994559151786,1924.4193006243,-1,-1903.20945653376,0,0,0,1800,0
"353","ID-C09-P05",261039.9212,4654670.342,8.54545454545454,19.7272727272727,54.6727272727273,17.4181818181818,4.05454545454545,3.33014594184028,1934.76738371672,-1,-1115.09531471946,0,0,0,1800,0
"354","ID-C09-P06",261291.6796,4654670.207,12.2181818181818,25.7636363636364,48.4363636363636,12.5090909090909,4.36363636363636,4.74535765471282,1920.03516077112,8,-1367.08261544364,0,0,0,1800,0
"355","ID-C09-P07",261543.4387,4654670.073,14.5636363636364,31.8,43.6727272727273,8.25454545454545,3.01818181818182,4.55313692959872,1932.30183993253,1,-1608.01794433594,0,0,0,1800,0
"356","ID-C09-P08",261795.1988,4654669.94,13.0754716981132,30.9245283018868,44.6415094339623,8.52830188679245,3.07547169811321,4.84612303513747,1944.80939894456,8,-1865.36065340909,0,0,0,1800,0
"357","ID-C09-P09",261040.8042,4654421.936,6.65454545454545,17.2363636363636,56.4545454545455,18.8545454545455,5.2,5.95015999122902,1910.81979031033,6,-1078.00349675959,0,0,0,1800,0
"358","ID-C09-P10",261292.5634,4654421.801,11.6842105263158,25.0350877192982,49.5614035087719,13.7894736842105,4.28070175438596,2.48672429865057,1938.24458895597,-1,-1323.90476933232,0,0,0,1800,0
"359","ID-C09-P11",261544.3234,4654421.666,10.2363636363636,22.9636363636364,51.2181818181818,14.3818181818182,4.47272727272727,2.13294733220881,1953.00043945312,-1,-1568.8789356373,0,0,0,1800,0
"360","ID-C09-P12",261796.0843,4654421.532,10.6603773584906,26.5660377358491,48.7169811320755,11.3018867924528,3.32075471698113,3.60338677300347,1966.69312427662,-1,-1822.48292371962,0,0,0,1800,0
"361","ID-C09-P13",261041.6866,4654173.532,4.53703703703704,16.0185185185185,55.6111111111111,15.8888888888889,3.53703703703704,5.10768421909265,1870.35265899123,-1,-1030.81856209891,6,0,0,1800,0
"362","ID-C09-P14",261293.4465,4654173.395,6.96428571428571,17.5714285714286,56,19.4821428571429,5.44642857142857,5.15779594138817,1902.70394332321,6,-1283.56522780198,0,0,0,1800,0
"363","ID-C09-P15",261545.2075,4654173.259,11.1923076923077,26.5,48.1538461538462,12.2692307692308,4.28846153846154,4.80709089799361,1938.61322576349,-1,-1529.23499213325,0,0,0,1800,0
