"","Observer.Name","Route.ID","Year","Visit.Number","Date","Start.Temperature..Celcius.","End.Temperature..Celcius.","Wind.Start","Wind.End","Sky.End","Point..","Start.Time.at.Point","X4.Letter.Species.Code","Radial.Distance..m.","How.Detected.","Direction","Sex","Number.of.Birds.in.Group","Point.Notes","Route.Notes","x.x","y.x"
"1","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","WEME",376,"S","SE","U",NA,"","",-113.877882212633,41.7130179785709
"2","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","CHUK",392,"C","N","U",NA,"","",-113.877882212633,41.7130179785709
"3","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","HOLA",35,"V","S","U",NA,"","",-113.877882212633,41.7130179785709
"4","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","CHUK",514,"C","NW","U",NA,"","",-113.877882212633,41.7130179785709
"5","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","HOLA",88,"V","W","U",NA,"","",-113.877882212633,41.7130179785709
"6","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","NOBI",NA,"","","",NA,"","",-113.877882212633,41.7130179785709
"7","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","HOLA",62,"S","SE","U",NA,"","",-113.877882212633,41.7130179785709
"8","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","HOLA",143,"V","N","U",NA,"","",-113.877882212633,41.7130179785709
"9","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,16,"06:44","HOLA",999,"F","S","U",NA,"","",-113.877882212633,41.7130179785709
"10","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,15,"08:40","CHUK",727,"C","W","U",NA,"","",-113.877629562413,41.7130174513733
"11","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,15,"08:40","VESP",88,"S","N","U",NA,"","",-113.877629562413,41.7130174513733
"12","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,15,"08:40","HOLA",6,"V","W","U",NA,"","",-113.877629562413,41.7130174513733
"13","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,15,"08:40","WEME",336,"C","SW","U",NA,"","",-113.877629562413,41.7130174513733
"14","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,15,"08:40","HOLA",60,"S","S","U",NA,"","",-113.877629562413,41.7130174513733
"15","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,15,"08:40","LASP",50,"S","NW","U",NA,"","",-113.877629562413,41.7130174513733
"16","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,15,"08:40","CORA",564,"C","E","U",NA,"","",-113.877629562413,41.7130174513733
"17","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,14,"08:57","HOLA",53,"V","NW","U",NA,"","",-113.877663483102,41.7130206633502
"18","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,14,"08:57","HOLA",56,"V","NW","U",NA,"","",-113.877663483102,41.7130206633502
"19","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,14,"08:57","HOLA",50,"V","NW","U",NA,"","",-113.877663483102,41.7130206633502
"20","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,14,"08:57","CHUK",767,"C","SW","U",NA,"","",-113.877663483102,41.7130206633502
"21","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,14,"08:57","CHUK",971,"C","W","U",NA,"","",-113.877663483102,41.7130206633502
"22","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,14,"08:57","NOBI",NA,"","","",NA,"","",-113.877663483102,41.7130206633502
"23","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,14,"08:57","NOBI",NA,"","","",NA,"","",-113.877663483102,41.7130206633502
"24","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,13,"09:25","CHUK",645,"C","SW","U",NA,"","",-113.877609787379,41.7130182594135
"25","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,13,"09:25","HOLA",43,"V","SW","U",NA,"","",-113.877609787379,41.7130182594135
"26","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,13,"09:25","CHUK",697,"C","NW","U",NA,"","",-113.877609787379,41.7130182594135
"27","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,13,"09:25","WEME",166,"S","SW","U",NA,"","",-113.877609787379,41.7130182594135
"28","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,13,"09:25","CHUK",264,"C","E","U",NA,"","",-113.877609787379,41.7130182594135
"29","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,13,"09:25","NOBI",NA,"","","",NA,"","",-113.877609787379,41.7130182594135
"30","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,9,"09:43","HOLA",216,"V","E","U",NA,"","",-113.877600706852,41.7130083124277
"31","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,9,"09:43","HOLA",216,"V","E","U",NA,"","",-113.877600706852,41.7130083124277
"32","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,9,"09:43","HOLA",89,"V","NE","U",NA,"","",-113.877600706852,41.7130083124277
"33","keramie_hamby","UT-B06","y2",2,2023-06-05,9,19,0,0,0,9,"09:43","LASP",89,"V","NE","U",NA,"","",-113.877600706852,41.7130083124277
